ICU_beds,cases,day,deceased,dow_cos,dow_sin,holiday,lockdown,normal_beds,population,recovered,temp_avg,temp_max,temp_min,tests
337.4346793349169,36892.82660332542,-0.8567134149739998,48.69358669833729,-0.2225209339563146,-0.9749279121818236,False,True,1596.9121140142518,2105000,2096.579572446556,-1.4496873255470515,-1.2862319713713646,-1.3013850558753928,22162.04275534442
346.6983372921615,37849.69121140143,-0.8531659474171716,49.92874109263658,0.6234898018587334,-0.7818314824680299,False,True,1646.7458432304038,2105000,2116.5795724465556,-1.5946998865512114,-1.1920259960084882,-1.7838207124749865,22244.79809976247
356.24703087885985,38816.9596199525,-0.8496184798603434,52.066508313539195,1.0,0.0,False,True,1698.5748218527317,2105000,2165.5106888361047,-1.382955881545137,-1.1782397557114819,-1.5081431944180759,22510.64133016627
365.8432304038005,39784.51306413302,-0.8460710123035152,54.86935866983373,0.6234898018587336,0.7818314824680298,False,True,1750.688836104513,2105000,2269.311163895487,-1.3123745465431125,-1.0736941001258509,-1.205741835325036,22893.681710213776
375.2969121140143,40744.940617577195,-0.8425235447466871,56.912114014251785,-0.22252093395631434,0.9749279121818236,False,True,1802.8503562945368,2105000,2358.9073634204274,-1.5639007585503277,-1.6148040317833472,-1.4870454251790266,23245.03562945368
385.083135391924,41709.92874109264,-0.838976077189859,59.097387173396676,-0.900968867902419,0.43388373911755823,False,True,1854.916864608076,2105000,2428.646080760095,-1.5254018485492236,-1.711307713862391,-1.2549699635494842,23557.95724465558
394.34679334916865,42668.3135391924,-0.8354286096330308,61.37767220902613,-0.9009688679024191,-0.433883739117558,False,True,1908.5510688836107,2105000,2509.2636579572445,-1.4984526115484504,-1.7434756078887388,-1.1494811173542379,23887.553444180525
403.2304038004751,43635.58194774347,-0.8318811420762027,63.42042755344418,-0.2225209339563146,-0.9749279121818236,False,True,1959.3824228028504,2105000,2550.783847980998,-1.3662730205446587,-1.7538152881114935,-1.1030660250283293,24060.66508313539
412.35154394299286,44599.38242280285,-0.8283336745193745,65.70071258907363,0.6234898018587334,-0.7818314824680299,False,True,2010.973871733967,2105000,2572.1140142517816,-1.4304378705464993,-1.479239335529452,-1.1649528147962072,24149.738717339667
421.9002375296912,45558.71733966746,-0.8247862069625463,68.12351543942992,1.0,0.0,False,True,2063.087885985748,2105000,2635.6769596199524,-1.644748469552647,-1.456262268367775,-1.5095497123673458,24428.50356294537
431.78147268408554,46538.00475059383,-0.8212387394057181,70.73634204275535,0.6234898018587336,0.7818314824680298,False,True,2114.916864608076,2105000,2728.836104513064,-1.7050634285543775,-1.8652540638456274,-1.8513335740399441,24769.501187648457
441.14014251781475,47503.42042755344,-0.81769127184889,73.44418052256533,-0.22252093395631434,0.9749279121818236,False,True,2166.603325415677,2105000,2824.940617577197,-1.6986469435541933,-2.0640056947941345,-1.2127744250713854,25087.980997624705
450.4038004750594,48480.09501187648,-0.8141438042920619,75.58194774346794,-0.900968867902419,0.43388373911755823,False,False,2218.5748218527315,2105000,2895.62945368171,-1.5754504315506594,-1.9778416929378453,-1.2507504097016742,25417.102137767222
459.76247030878864,49454.679334916866,-0.8105963367352337,78.47980997624703,-0.9009688679024191,-0.433883739117558,False,False,2270.21377672209,2105000,2973.729216152019,-1.4625202955474197,-1.677990966477959,-1.357645773846191,25718.47980997625
468.8361045130642,50429.643705463175,-0.8070488691784056,80.7125890736342,-0.2225209339563146,-0.9749279121818236,False,False,2321.5676959619955,2105000,3020.332541567696,-1.1185966995375536,-1.5217469097785548,-0.8400471685148482,25896.342042755343
478.0522565320665,51405.035629453676,-0.8035014016215773,82.80285035629453,0.6234898018587334,-0.7818314824680299,False,False,2374.204275534442,2105000,3040.2375296912114,-1.0518652555356394,-1.337930372485138,-0.7978516300367495,25979.524940617575
487.12589073634206,52395.72446555819,-0.7999539340647492,85.27315914489311,1.0,0.0,False,False,2426.9358669833728,2105000,3099.2399049881233,-0.9748674355334302,-1.0920757538551928,-0.6853301940951533,26272.06650831354
496.104513064133,53381.947743467936,-0.7964064665079211,88.40855106888361,0.6234898018587336,0.7818314824680298,False,False,2479.9049881235155,2105000,3203.5629453681713,-1.1801949555393207,-1.4654530952324458,-0.9722598557462236,26604.75059382423
505.41567695962,54371.49643705464,-0.7928589989510929,90.21377672209026,-0.22252093395631434,0.9749279121818236,False,False,2531.4964370546318,2105000,3285.8907363420426,-1.2725923395419712,-1.6297391254384372,-0.7753473428484303,26909.263657957243
514.2992874109264,55370.73634204276,-0.7893115313942648,92.54156769596199,-0.900968867902419,0.43388373911755823,False,False,2582.3752969121138,2105000,3360.1425178147265,-1.2405099145410508,-1.5516170970887353,-0.9328773531666651,27215.819477434678
523.4679334916865,56377.054631828985,-0.7857640638374366,94.86935866983373,-0.9009688679024191,-0.433883739117558,False,False,2633.444180522565,2105000,3434.1567695961994,-1.1878947375395414,-1.5711476041761605,-0.7669082351528105,27506.88836104513
