ICU_beds_per_100k,cases_per_100k,day,deceased_per_100k,dow_cos,dow_sin,holiday,lockdown,normal_beds_per_100k,recovered_per_100k,temp_avg,temp_max,temp_min,tests_per_100k
0.2222430384802713,-0.5665349813499653,-1.7293656884173747,-0.2679504786556791,-0.900968867902419,0.43388373911755823,False,True,-0.2747204160609193,-0.6170854187864133,-0.914619698098443,-0.11712374503484613,-1.8292840612978902,-0.39791322418823855
0.2222430384802713,-0.5837335722100241,-1.7257852211535705,-0.4744111263529235,-0.9009688679024191,-0.433883739117558,False,True,-0.2747204160609193,-0.6118160643752824,-0.5766844308905774,-0.12598619937998634,-1.294262048302204,-0.397941962147549
0.09713227253038204,-0.6043718812420947,-1.7222047538897665,-0.4744111263529235,-0.2225209339563146,-0.9749279121818236,False,True,-0.2314662642113574,-0.6182563864333313,-0.4884908755805206,-0.18052437996546486,-0.836053432927622,-0.3985550386128396
0.2222430384802713,-0.6060917403281005,-1.7186242866259624,-0.061489830958434695,0.6234898018587334,-0.7818314824680299,False,True,-0.8370243901052233,-0.6229402570210032,-0.41793482245638297,0.195902687283891,-1.2070955405669521,-0.4005571164448041
0.2222430384802713,-0.5671082677119673,-1.7150438193621582,0.3514314644360541,1.0,0.0,False,True,-0.25000375786116963,-0.5965934849653487,0.03488598417840644,0.4503005754732399,-0.7076414703827774,-0.39939801875261405
0.37863149591763295,-0.5837335722100241,-1.7114633520983542,-0.061489830958434695,0.6234898018587336,0.7818314824680298,False,True,-0.2191079351114825,-0.6024483231999386,0.014842818568911387,0.574374936305203,-0.6814247238034007,-0.3981335485429523
0.5975753363299393,-0.5923328676400536,-1.7078828848345502,-0.061489830958434695,-0.22252093395631434,0.9749279121818236,False,True,-0.317974567910481,-0.5837128408492509,-0.014675390601520209,0.6432293892943698,-0.9360778354820589,-0.39857419725237986
0.5662976448424669,-0.6060917403281005,-1.704302417570746,0.3514314644360541,-0.900968867902419,0.43388373911755823,False,True,-0.31179540336054373,-0.5813709055554149,0.22275276815145828,0.9010359137703101,-0.8527519976278618,-0.39830597629881526
0.5350199533549946,-0.5745609904179928,-1.700721950306942,-0.4744111263529235,-0.9009688679024191,-0.433883739117558,False,True,-0.32415373246041845,-0.5807854217319559,0.2434352432328162,0.5882367238706788,-0.13788644281059262,-0.39775037575214567
0.19096534699279916,-0.5917595812780516,-1.697141483043138,0.3514314644360541,-0.2225209339563146,-0.9749279121818236,False,True,-0.06462882136304732,-0.5837128408492509,0.11397065813336406,0.557218133662688,-0.27464768770555736,-0.3989094734443357
0.19096534699279916,-0.612397890310122,-1.6935610157793337,-0.8873324217474123,0.6234898018587334,-0.7818314824680299,True,True,-0.09552464411273427,-0.5901531629072998,0.2605287511772231,0.799799416058515,-0.5870778332470454,-0.396610436699496
0.19096534699279916,-0.613544463034126,-1.6899805485155297,0.14497081673880965,1.0,0.0,False,True,-0.07698715046292225,-0.5860547761430869,0.1701713076620403,0.5096108468599471,-0.2649625201794182,-0.4014671518229697
0.2222430384802713,-0.6032253085180908,-1.6864000812517255,-0.2679504786556791,0.6234898018587336,0.7818314824680298,False,True,-0.07080798591298479,-0.5602934879108913,-0.8624143840546517,-0.9084954695720527,-0.8600993660959675,-0.39992488133997317
0.19096534699279916,-0.6060917403281005,-1.6828196139879215,-0.4744111263529235,-0.22252093395631434,0.9749279121818236,False,True,-0.07080798591298479,-0.5866402599665458,-0.47771374521811694,0.10159708335483421,-1.2683792730168326,-0.4003942680087112
0.31607611294268845,-0.613544463034126,-1.6792391467241174,0.14497081673880965,-0.900968867902419,0.43388373911755823,False,True,-0.089345479562797,-0.582541873202333,0.1993475321484797,0.8947867472448905,-0.8868170696163513,-0.39183035613418377
0.1284099640178544,-0.6118246039481201,-1.6756586794603132,-0.680871774050168,-0.9009688679024191,-0.433883739117558,False,True,-0.1573162896121084,-0.5872257437900048,0.603873738897905,0.9485295793634972,-0.0283438583770191,-0.3953076492107536
0.1596876555053268,-0.6187040402921437,-1.6720782121965092,-0.8873324217474123,-0.2225209339563146,-0.9749279121818236,False,True,-0.23764542876129488,-0.6001063879061026,0.49877405143773995,0.6675443281387295,0.09589346299276554,-0.3981527071824927
0.1284099640178544,-0.6192773266541456,-1.6684977449327052,-0.2679504786556791,0.6234898018587334,-0.7818314824680299,False,True,-0.299437074260669,-0.6077176776110694,-0.13337143472132984,-0.37390767862480806,-0.17195151479908208,-0.40084449603790895
0.034576889555437515,-0.6112513175861182,-1.664917277668901,-0.8873324217474123,1.0,0.0,False,True,-0.299437074260669,-0.5889821952603819,-0.21983629721946968,0.14545487024232365,-0.6406802259348154,-0.39897652868272687
0.19096534699279916,-0.6152643221201319,-1.661336810405097,-0.680871774050168,0.6234898018587336,0.7818314824680298,False,False,-0.5898578081077271,-0.5919096143776768,-0.1577242435996941,0.25441761020372833,-0.6802558242743839,-0.39750131343812145
0.2222430384802713,-0.613544463034126,-1.657756343141293,-0.4744111263529235,-0.22252093395631434,0.9749279121818236,False,False,-0.6578286181570385,-0.6024483231999386,-0.09596276404667092,0.41519162172133683,-0.7991496049400919,-0.39623684322845965
0.2222430384802713,-0.6181307539301417,-1.6541758758774887,-0.680871774050168,-0.900968867902419,0.43388373911755823,False,False,-0.7196202636564126,-0.6001063879061026,0.02032507164726244,0.5609676335779392,-0.7054706569717462,-0.39406233764063225
0.1284099640178544,-0.61469103575813,-1.6505954086136847,-0.4744111263529235,-0.9009688679024191,-0.433883739117558,False,False,-0.72579942820635,-0.5901531629072998,0.3305649875816935,0.8509289603574014,-0.7198314226139525,-0.39775995507191586
