ICU_beds_per_100k,cases_per_100k,day,deceased_per_100k,dow_cos,dow_sin,holiday,lockdown,normal_beds_per_100k,recovered_per_100k,temp_avg,temp_max,temp_min,tests_per_100k
-0.5633876767915821,-0.6461441928451906,-1.7293656884173747,-0.10844782624936898,-0.900968867902419,0.43388373911755823,False,True,-0.5963627730464512,-0.5778784000767193,-0.9049921767638877,-0.2334530842243425,-1.6778887889088974,-0.6246493574383704
-0.3415324006908838,-0.6371829524185878,-1.7257852211535705,-0.7453043929485985,-0.9009688679024191,-0.433883739117558,False,True,-0.6075257080071255,-0.5731550043810121,-0.5720649487543358,-0.15118500849672908,-1.2245734332644076,-0.8273673733005227
-0.321363739227184,-0.6688108598065977,-1.7222047538897665,0.10383769598370758,-0.2225209339563146,-0.9749279121818236,False,True,-0.652177447849823,-0.5608741755721732,-0.40242098655841485,-0.08479322808497104,-0.658725460059459,-0.8230765719505576
-0.36170106215458364,-0.663012410118796,-1.7186242866259624,0.5284087404498604,0.6234898018587334,-0.7818314824680299,False,True,-0.6410145128891487,-0.5703209669635877,-0.37244572875684573,0.12304191059531575,-1.035603566040241,-0.819925514709177
-0.36170106215458364,-0.6361286888389875,-1.7150438193621582,0.9529797849160135,1.0,0.0,False,True,-0.6019442405267884,-0.5674869295461634,-0.10308737656790284,0.31788735310808486,-0.8147848447895291,-0.8283059860958276
-0.5432190153278822,-0.647198456424791,-1.7114633520983542,0.10383769598370758,0.6234898018587336,0.7818314824680298,False,True,-0.5963627730464512,-0.5622911942808855,0.005425341953915571,0.399433779048614,-0.58865798120106,-0.825992975993112
-0.5028816924004825,-0.6414000067369892,-1.7078828848345502,-0.10844782624936898,-0.22252093395631434,0.9749279121818236,False,True,-0.6242701104481371,-0.5542614215981831,0.004168437878373151,0.5415987871042263,-0.8370790426081106,-0.8220932633078573
-0.4020383850819833,-0.6561596968513939,-1.704302417570746,0.10383769598370758,-0.900968867902419,0.43388373911755823,False,True,-0.6354330454088114,-0.5632358734200268,0.24819826854502441,0.7761349679066337,-0.7330394527880638,-0.8217021746431469
-0.3818697236182835,-0.650888378953392,-1.700721950306942,1.1652653071490902,-0.9009688679024191,-0.433883739117558,False,True,-0.6577589153301602,-0.5613465151417439,0.304111455905512,0.4405678169124202,0.1619133453578496,-0.8185175955162197
-0.4625443694730829,-0.6598496193799949,-1.697141483043138,-0.5330188707155221,-0.2225209339563146,-0.9749279121818236,False,True,-0.6410145128891487,-0.5717379856722998,0.11359526845513107,0.41242347521613204,-0.11092517080288562,-0.821445173520623
-0.5028816924004825,-0.6645938054881965,-1.6935610157793337,-0.5330188707155221,0.6234898018587334,-0.7818314824680299,True,True,-0.6075257080071255,-0.5684316086853048,0.27703088627791894,0.6888153436694306,-0.4655090789650861,-0.8242945337920841
-0.5230503538641824,-0.6645938054881965,-1.6899805485155297,-0.10844782624936898,1.0,0.0,False,True,-0.7582253299762296,-0.5641805525591683,0.23003029145309462,0.4600523611636978,-0.29989503802705236,-0.8296245135939938
-0.321363739227184,-0.647198456424791,-1.6864000812517255,-0.5330188707155221,0.6234898018587336,0.7818314824680298,False,True,-0.7414809275352179,-0.558040138154749,-0.8292732282130366,-0.9060306857869376,-0.7171150257747912,-0.8252219726255401
-0.4423757080093831,-0.6609038829595952,-1.6828196139879215,-0.5330188707155221,-0.22252093395631434,0.9749279121818236,False,True,-0.7526438624958924,-0.5604018360026025,-0.4496881973992631,0.03211403742269113,-1.1141640726390518,-0.821433999558774
-0.2810264162997843,-0.6566868286411939,-1.6792391467241174,0.5284087404498604,-0.900968867902419,0.43388373911755823,False,True,-0.7303179925745437,-0.5717379856722998,0.17682135225513765,0.7819081662033084,-0.7330394527880638,-0.8250320152741094
-0.42220704654568314,-0.6593224875901946,-1.6756586794603132,-0.3207333484824455,-0.9009688679024191,-0.433883739117558,False,True,-0.7749697324172411,-0.5774060605071486,0.6642716055518139,0.8569597440600787,0.36256112572508276,-0.8133105292946474
-0.5633876767915821,-0.6619581465391956,-1.6720782121965092,0.10383769598370758,-0.2225209339563146,-0.9749279121818236,False,True,-0.7582253299762296,-0.5821294562028558,0.5084535881868578,0.6563411032506353,0.15342031761743763,-0.817143198208809
-0.5835563382552819,-0.6656480690677967,-1.6684977449327052,0.10383769598370758,0.6234898018587334,-0.7818314824680299,False,True,-0.7638067974565667,-0.581657116633285,-0.12552120991621812,-0.3431438518611607,-0.14065076789432762,-0.8356137571449868
-0.5633876767915821,-0.6672294644371972,-1.664917277668901,-0.5330188707155221,1.0,0.0,False,True,-0.7693882649369038,-0.5722103252418705,-0.24081359284550713,0.15407285143994223,-0.6385545191759804,-0.8300938199916463
-0.6238936611826816,-0.6577410922207944,-1.661336810405097,0.9529797849160135,0.6234898018587336,0.7818314824680298,False,False,-0.7693882649369038,-0.5726826648114413,-0.21674197539875767,0.22407288078712184,-0.7977987893087052,-0.8118132184068992
-0.6037249997189817,-0.6619581465391956,-1.657756343141293,-0.5330188707155221,-0.22252093395631434,0.9749279121818236,False,False,-0.8642732121026361,-0.5755167022288656,-0.13115823425501416,0.34963994373979557,-0.7553336506066453,-0.7500100354208137
-0.7449056299648806,-0.6624852783289957,-1.6541758758774887,-0.3207333484824455,-0.900968867902419,0.43388373911755823,False,False,-0.830784407220613,-0.5750443626592949,0.011976478347651094,0.5574750824200827,-0.7128685119045853,-0.8581963340415478
