ICU_beds_per_100k,cases_per_100k,day,deceased_per_100k,dow_cos,dow_sin,holiday,lockdown,normal_beds_per_100k,recovered_per_100k,temp_avg,temp_max,temp_min,tests_per_100k
0.048496449550856406,-0.5809503323090043,-1.7293656884173747,-0.635316015925894,-0.900968867902419,0.43388373911755823,False,True,-0.3690697801981667,-0.6136012705071134,-0.871160741205513,-0.061286474379223056,-1.682127144803933,-0.3087967093848689
0.10671627166839588,-0.5822005859551785,-1.7257852211535705,-0.1014076259487739,-0.9009688679024191,-0.433883739117558,False,True,-0.3951571212103758,-0.6155171172634,-0.5604623262150632,-0.2047834935471619,-1.122109185503822,-0.7147711347143415
0.10671627166839588,-0.5940779955938348,-1.7222047538897665,-0.2793770892744806,-0.2225209339563146,-0.9749279121818236,False,True,-0.3951571212103758,-0.6142398860925422,-0.3130470046609276,-0.10897095524646686,-0.5019240074359309,-0.7202344698258704
0.07760636060962614,-0.599079010178532,-1.7186242866259624,-0.635316015925894,0.6234898018587334,-0.7818314824680299,False,True,-0.3847221848054921,-0.6193488107759728,-0.0940251771125929,0.27583171593803674,-0.6744915250006638,-0.7346222057478548
-0.00972337256668308,-0.6122066734633627,-1.7150438193621582,-0.4573465526001873,1.0,0.0,False,True,-0.3742872484006085,-0.5950814185296778,0.3207427644512503,0.7677581278615129,-0.23084093386680996,-0.7434321911633044
0.048496449550856406,-0.6022046442939679,-1.7114633520983542,-0.2793770892744806,0.6234898018587336,0.7818314824680298,False,True,-0.43689686682991025,-0.5989131120422506,0.2625175243160962,0.7497932769301314,-0.4926675122408877,-0.7357949635466646
0.10671627166839588,-0.5972036297092707,-1.7078828848345502,-0.4573465526001873,-0.22252093395631434,0.9749279121818236,False,True,-0.30646016176886504,-0.587418031504532,0.22971339046473402,0.7957034515325476,-0.492336923126779,-0.7306176669226503
-0.00972337256668308,-0.5984538833554449,-1.704302417570746,-0.635316015925894,-0.900968867902419,0.43388373911755823,False,True,-0.31689509817374867,-0.5727298730396692,0.23976916989523891,0.769532434126339,-0.5171311066849303,-0.7306176669226503
-0.03883328362545282,-0.6072056588786653,-1.700721950306942,-0.635316015925894,-0.9009688679024191,-0.433883739117558,False,True,-0.4473318032347939,-0.5650664860145234,0.3117057469415948,0.7509022183456486,-0.1495160117960737,-0.7361668135804337
-0.00972337256668308,-0.6153323075787985,-1.697141483043138,-0.4573465526001873,-0.2225209339563146,-0.9749279121818236,False,True,-0.47341914424700293,-0.5778387977230998,0.33003147608252736,0.7074317148573708,-0.1088535507607056,-0.7252687472061273
-0.00972337256668308,-0.6184579416942343,-1.6935610157793337,-0.4573465526001873,0.6234898018587334,-0.7818314824680299,True,True,-0.4786366124494447,-0.6148785016779711,0.39879191302270456,0.8693371615228974,-0.35778715368454456,-0.7464641991309592
0.07760636060962614,-0.6147071807557113,-1.6899805485155297,-0.635316015925894,1.0,0.0,False,True,-0.48907154885432835,-0.6142398860925422,0.21124383611144595,0.5089312014797738,-0.1915008292878765,-0.7525854227637716
0.01938653849208666,-0.6134569271095369,-1.6864000812517255,-0.635316015925894,0.6234898018587336,0.7818314824680298,False,True,-0.4786366124494447,-0.583586337991959,-0.8709210325182543,-0.8619421763827151,-1.1478951364042995,-0.7435466065583104
0.01938653849208666,-0.6084559125248395,-1.6828196139879215,-0.1014076259487739,-0.22252093395631434,0.9749279121818236,False,True,-0.47341914424700293,-0.5708140262833827,-0.48711146791388066,0.22127179829458607,-1.4133581950335727,-0.7431175488270384
0.048496449550856406,-0.6184579416942343,-1.6792391467241174,-0.4573465526001873,-0.900968867902419,0.43388373911755823,False,True,-0.5203763580689792,-0.587418031504532,0.1868055354454147,0.8753254451666901,-0.7806106306295515,-0.7340215249240741
0.01938653849208666,-0.6103312929941012,-1.6756586794603132,-0.635316015925894,-0.9009688679024191,-0.433883739117558,False,True,-0.5568986354860719,-0.5701754106979539,0.5497604442582754,1.0782617242063568,-0.20803028499331072,-0.7474367299885089
-0.12616301680176203,-0.6190830685173214,-1.6720782121965092,0.07656183737693281,-0.2225209339563146,-0.9749279121818236,False,True,-0.55168116728363,-0.6065764990673964,0.5569756757447644,0.7945945101170304,0.3500041396221478,-0.7209209621959055
-0.00972337256668308,-0.6197081953404087,-1.6684977449327052,-0.2793770892744806,0.6234898018587334,-0.7818314824680299,False,True,-0.5829859764982809,-0.6174329640196864,0.24112352397825088,0.2387930726597588,0.34636765936695235,-0.7445477412646114
-0.06794319468422257,-0.61720768804806,-1.664917277668901,-0.635316015925894,1.0,0.0,False,True,-0.5986383811056063,-0.6059378834819676,0.07885272813842936,0.19887118170113602,-0.059265183644402974,-0.7396564831281117
0.01938653849208666,-0.6197081953404087,-1.661336810405097,-0.2793770892744806,0.6234898018587336,0.7818314824680298,False,False,-0.6142907857129317,-0.5950814185296778,0.19895876588943393,0.3802939972797668,0.006522050063225188,-0.7397708985231175
-0.2717125720956107,-0.6197081953404087,-1.657756343141293,-0.2793770892744806,-0.22252093395631434,0.9749279121818236,False,False,-0.6195082539153736,-0.6059378834819676,0.3136473873083907,0.6420041713418493,-0.14951601179607357,-0.7336496748903051
-0.32993239421315024,-0.6153323075787985,-1.6541758758774887,-0.4573465526001873,-0.900968867902419,0.43388373911755823,False,False,-0.6142907857129317,-0.6052992678965389,0.30997984439333154,0.7812872131308228,-0.28439637035241677,-0.7256405972398963
