ICU_beds_per_100k,cases_per_100k,day,deceased_per_100k,dow_cos,dow_sin,holiday,lockdown,normal_beds_per_100k,recovered_per_100k,temp_avg,temp_max,temp_min,tests_per_100k
0.08421056508727608,-0.517190693887356,-1.7293656884173747,0.4241107950179514,-0.900968867902419,0.43388373911755823,False,True,-0.250420583782445,-0.5596175736494197,-0.9334096944080511,-0.2633626805594063,-1.623318801712531,-0.48743288553987885
0.1584417560074184,-0.5055702044062049,-1.7257852211535705,0.07298482003305486,-0.9009688679024191,-0.433883739117558,False,True,-0.16290704106229834,-0.5491855770565656,-0.5552229572001232,-0.14113907607208484,-1.2814110952645348,-0.7863907810401718
0.30690413784770304,-0.5078943023024352,-1.7222047538897665,0.07298482003305486,-0.2225209339563146,-0.9749279121818236,False,True,-0.21676152889008096,-0.5443708093983253,-0.5204353575971269,-0.3945357121535399,-0.780460942441318,-0.7863558560523797
0.08421056508727608,-0.5319099805634805,-1.7186242866259624,0.07298482003305486,0.6234898018587334,-0.7818314824680299,False,True,-0.3244705045456461,-0.5572101898202995,-0.3848994199532259,0.14064002883383162,-1.0807626080654167,-0.7903722296484701
0.1584417560074184,-0.5210641903810729,-1.7150438193621582,0.4241107950179514,1.0,0.0,False,True,-0.22349333986855377,-0.531531428976351,-0.17924294340849875,0.2845979562948396,-0.7207361419037879,-0.7945283031957289
0.12132616054734734,-0.517190693887356,-1.7114633520983542,-0.10257816745939317,0.6234898018587336,0.7818314824680298,False,True,-0.14271160812687975,-0.5419634255692051,-0.23042878081195944,0.4395508942013599,-0.9294374111978542,-0.7896737298926283
0.2697885423876318,-0.5233882882773031,-1.7078828848345502,-0.27814115495184144,-0.22252093395631434,0.9749279121818236,False,True,-0.1023207422560429,-0.5339388128054712,-0.2074230550810681,0.47892837347133344,-1.0311037851465712,-0.7830729071999232
0.19555735146748965,-0.5257123861735332,-1.704302417570746,-0.10257816745939317,-0.900968867902419,0.43388373911755823,False,True,-0.11578436421298852,-0.5379511191873381,0.07284350110799978,0.7814190096815872,-0.888837968135825,-0.7863209310645876
0.2326729469275605,-0.52726178477102,-1.700721950306942,-0.10257816745939317,-0.9009688679024191,-0.433883739117558,False,True,-0.18310247399771676,-0.5395560417400849,0.24577959596270493,0.6827196135893153,-0.34561070931413185,-0.7839460318947254
0.2697885423876318,-0.5319099805634805,-1.697141483043138,0.07298482003305486,-0.2225209339563146,-0.9749279121818236,False,True,-0.28407963867480907,-0.5515929608856858,0.25191783810920554,0.6482003947487537,-0.149995210924356,-0.786495556003548
0.2326729469275605,-0.5295858826672503,-1.6935610157793337,0.07298482003305486,0.6234898018587334,-0.7818314824680299,True,True,-0.24368877280397222,-0.5564077285439261,0.2926407627629493,0.7548264262784888,-0.37077565336084395,-0.7895689549292519
0.19555735146748965,-0.5365581763559408,-1.6899805485155297,0.5996737825103995,1.0,0.0,False,True,-0.29081144965328204,-0.5475806545038189,0.2957479307916532,0.5661213632834188,0.002672116292364573,-0.786495556003548
0.08421056508727608,-0.5373328756546842,-1.6864000812517255,-0.4537041424442896,0.6234898018587336,0.7818314824680298,False,True,-0.30427507161022765,-0.5154822034488832,-0.7481210213494385,-0.837148807064739,-0.9814449622277259,-0.786495556003548
-0.06425181675300844,-0.5365581763559408,-1.6828196139879215,0.07298482003305486,-0.22252093395631434,0.9749279121818236,False,True,-0.27061601671786345,-0.5395560417400849,-0.5208158271516621,0.09359161204373283,-1.3008719853273258,-0.7828982822609627
-0.175598603133222,-0.5365581763559408,-1.6792391467241174,-0.27814115495184144,-0.900968867902419,0.43388373911755823,False,True,-0.25715239476091784,-0.5227043549362437,0.14301476928276396,0.8000849576472233,-0.8254223091381105,-0.7792660835305854
-0.13848300767315075,-0.5396569735509144,-1.6756586794603132,-0.10257816745939317,-0.9009688679024191,-0.433883739117558,False,True,-0.31100688258870046,-0.531531428976351,0.5419751441683109,1.0018306144265057,-0.18287740447872625,-0.7711984113506125
-0.21271419859329316,-0.5458545679408616,-1.6720782121965092,0.07298482003305486,-0.2225209339563146,-0.9749279121818236,False,True,-0.4052522362873201,-0.5379511191873381,0.5001108108509609,0.8000849576472233,0.1392338793191893,-0.7699411117900973
-0.2869453895134354,-0.5458545679408616,-1.6684977449327052,0.07298482003305486,0.6234898018587334,-0.7818314824680299,False,True,-0.39852042530884724,-0.5564077285439261,0.27838583678636625,0.260306654147778,0.44557513151449873,-0.7812917328225266
-0.32406098497350655,-0.5443051693433748,-1.664917277668901,-0.10257816745939317,1.0,0.0,False,True,-0.45237491313662986,-0.535543735358218,-0.16190621404018068,-0.2546689513699316,-0.04866436956292819,-0.7940044283788474
-0.32406098497350655,-0.5466292672396049,-1.661336810405097,-0.4537041424442896,0.6234898018587336,0.7818314824680298,False,False,-0.48603396802899396,-0.5403585030164583,-0.12481043247300491,0.09870557039048265,-0.2939386908715495,-0.7819553075905763
-0.43540777135372,-0.5388822742521711,-1.657756343141293,-0.27814115495184144,-0.22252093395631434,0.9749279121818236,False,False,-0.5196930229213581,-0.5419634255692051,-0.06983258184267735,0.2884334250549022,-0.5727662709091202,-0.7752497099344949
-0.3611765804335778,-0.542755770745888,-1.6541758758774887,-0.27814115495184144,-0.900968867902419,0.43388373911755823,False,False,-0.5062294009644126,-0.5451732706746987,0.005880859509815569,0.4492674150601848,-0.5824967159405157,-0.7691727620586712
