ICU_beds_per_100k,cases_per_100k,day,deceased_per_100k,dow_cos,dow_sin,holiday,lockdown,normal_beds_per_100k,recovered_per_100k,temp_avg,temp_max,temp_min,tests_per_100k
-0.8826272599456152,-0.5745646227159144,0.07981802002863352,-0.6638891722626991,-0.900968867902419,0.43388373911755823,False,False,-0.8265537339071235,-0.5290707246111966,1.4916293985373263,1.522714489143663,1.2570710938466512,-0.3263577868682741
-0.8959838123784314,-0.5698885162509906,0.08336548758546167,-0.6638891722626991,-0.9009688679024191,-0.433883739117558,False,False,-0.8169641988009713,-0.5207504402268947,1.5904432675401605,1.6778096924849821,1.3709990477375176,-0.31715157115191606
-0.8826272599456152,-0.5684748096453158,0.08691295514228983,-0.6638891722626991,-0.2225209339563146,-0.9749279121818236,False,False,-0.8201607105030221,-0.5563427678708531,1.6764241665426274,1.8041835618742064,1.6030745093670602,-0.6298341120896485
-0.8692707075127988,-0.5675323385748662,0.09046042269911798,-0.6638891722626991,0.6234898018587334,-0.7818314824680299,True,False,-0.8201607105030221,-0.5688231944473061,1.5583608425392401,1.8248629223197157,1.4807074477805735,-0.6686317354657288
-0.8559141550799825,-0.5625662410113424,0.09400789025594614,-0.6638891722626991,1.0,0.0,False,False,-0.8169641988009713,-0.49948749124478964,1.607126128540639,1.6410463850262995,1.5468137913962616,-0.25468082164805783
-0.8425576026471663,-0.5535765169547447,0.0975553578127743,-0.6638891722626991,0.6234898018587336,0.7818314824680298,False,False,-0.8073746636948191,-0.5202882022055445,0.7332008715155689,0.7081774582622087,1.2008103758758533,-0.19681318000237852
-0.8692707075127988,-0.544768037334772,0.10110282536960245,-0.3824954987848208,-0.22252093395631434,0.9749279121818236,False,False,-0.7754095466743117,-0.5198259641841945,0.7447505445159003,0.7231125519172987,0.9631088424492311,-0.19681318000237852
-0.8559141550799825,-0.5378082509683738,0.1046502929264306,-0.4762933899441136,-0.900968867902419,0.43388373911755823,False,False,-0.7818025700784133,-0.5170525360560938,0.8602472745192138,0.9620740503987408,0.5931946217912337,-0.11691637932112839
-0.8292010502143499,-0.5286010335878262,0.10819776048325877,-0.6638891722626991,-0.9009688679024191,-0.433883739117558,False,False,-0.7945886168866161,-0.5212126782482448,0.9911435685229683,1.0895967731460492,0.9166937501233229,-0.2352820099600176
-0.789131392915901,-0.5221124827566529,0.11174522804008692,-0.6638891722626991,-0.2225209339563146,-0.9749279121818236,False,False,-0.7658200115681596,-0.5531071017214024,1.0976572195260241,1.2734133104394658,0.7816680269934073,-0.47267085807467885
-0.7624182880502683,-0.5195388117565786,0.11529269559691507,-0.4762933899441136,0.6234898018587334,-0.7818314824680299,False,False,-0.772213034972261,-0.5623518621484046,1.2747522055311042,1.3756612593089286,0.9138807142247831,-0.6844138195509141
-0.749061735617452,-0.5102228477140559,0.11884016315374324,-0.5700912811034063,1.0,0.0,False,False,-0.7466409413558551,-0.48238468445483557,0.5240234605095679,0.3910939314310644,1.124858406615276,-0.11428603197359746
-0.7357051831846357,-0.5007256392349084,0.12238763071057139,-0.5700912811034063,0.6234898018587336,0.7818314824680298,False,False,-0.7146758243353478,-0.46944201985703243,0.8268815525182565,0.7885971933280789,0.7029030218342902,-0.010058518327686604
