ICU_beds,cases,day,deceased,dow_cos,dow_sin,holiday,lockdown,normal_beds,population,recovered,temp_avg,temp_max,temp_min,tests
443.024012954209,2948.3481668410336,-0.7805418635092912,55.947232179239315,-0.22252093395631434,0.9749279121818236,False,False,2034.2082431681984,1690879.0,2686.0585529774753,-0.36677381250955515,-0.6244863447930421,-0.02908770353184778,38322.84864854316
446.6316040355342,2966.6226855972545,-0.7769613962454871,56.95262641501846,-0.900968867902419,0.43388373911755823,True,False,2055.0849587699654,1690879.0,2715.1558449776717,-0.5953626654940968,-0.9263830631760115,-0.23095057998770235,38713.178175375055
449.8843500924667,2978.2734305648128,-0.7733809289816831,57.60317562640496,-0.9009688679024191,-0.433883739117558,True,False,2075.3702659977444,1690879.0,2738.8713207745795,-1.1437026791856915,-1.3255421192366355,-0.803407738938653,39066.30811548313
453.1370961493992,2993.531766613696,-0.769800461717879,58.07630232559515,-0.2225209339563146,-0.9749279121818236,True,True,2095.241587363732,1690879.0,2758.506078790972,-1.5958298931625532,-1.660556837904111,-1.7119614637653409,39540.440208909095
456.1532788567367,3009.1449476869725,-0.7662199944540748,58.726851536981655,0.6234898018587334,-0.7818314824680299,False,True,2114.2257961687383,1690879.0,2776.1891891732052,-1.793071077979952,-1.5799116021235948,-2.016122024651869,39779.96060037413
459.40602491366917,3026.8280580692053,-0.7626395271902708,59.4956824231657,1.0,0.0,False,True,2133.623990835536,1690879.0,2795.6465246774014,-1.2665155609598246,-1.365051312558502,-1.0170544888931994,40029.00266666036
462.54048929580415,3058.5866877523467,-0.7590590599264667,60.44193582154607,0.6234898018587336,0.7818314824680298,False,True,2154.086720575511,1690879.0,2814.808155994604,-1.20346168296636,-1.0475833238663261,-1.1331854161266859,40204.94665792171
465.6749536779391,3085.140923744396,-0.7554785926626626,61.0333441955338,-0.22252093395631434,0.9749279121818236,False,True,2173.544056079708,1690879.0,2829.711647019095,-1.3468227108630693,-1.400609586548182,-1.1381380586116434,40396.74039360593
468.9276997348717,3104.7165409233894,-0.7518981253988586,61.74303424431908,-0.900968867902419,0.43388373911755823,True,True,2193.001391583904,1690879.0,2848.636714986702,-1.5201466943121624,-1.1984154795480408,-1.5345202381835876,40761.87592370596
471.8256007674115,3122.577073817819,-0.7483176581350545,62.157020106110494,-0.9009688679024191,-0.433883739117558,True,True,2212.163022901106,1690879.0,2874.7178242795612,-1.813297772959816,-1.837302376264579,-1.6581655195321818,41098.97869687896
474.7235017999514,3139.077367452077,-0.7447371908712503,62.630146805300676,-0.2225209339563146,-0.9749279121818236,False,True,2231.3246542183088,1690879.0,2896.836497466702,-1.3499383142462758,-1.4272201902855572,-1.108763765252585,41098.97869687896
477.7396845072888,3160.60463226523,-0.7411567236074462,63.339836854085945,0.6234898018587334,-0.7818314824680299,False,True,2252.97020070626,1690879.0,2914.401326174138,-1.121998545299902,-1.3638892774608,-0.7014516160586658,41867.454738038614
480.51930386503113,3182.1910379157825,-0.7375762563436422,64.04952690287124,1.0,0.0,False,True,2275.1480147308,1690879.0,2931.0790423205917,-1.2957119791718963,-1.5983879601770559,-0.7914530846646177,42157.5405454796
483.417204897571,3209.2775414444204,-0.7339957890798381,64.87749862645406,0.6234898018587336,0.7818314824680298,False,True,2298.6269271781125,1690879.0,2949.9449694508003,-1.2068307382120895,-1.488808050463761,-0.738340263532832,42311.01101852942
486.49252844230716,3232.283327192543,-0.730415321816034,65.82375202483442,-0.22252093395631434,0.9749279121818236,True,True,2322.6381071620144,1690879.0,2965.6172913614755,-1.387956093624688,-1.6212800516017847,-0.9685527486956844,42498.48747308352
489.80441533663856,3250.025578412175,-0.72683485455223,66.82914626061356,-0.900968867902419,0.43388373911755823,False,True,2345.52561123534,1690879.0,2984.18751430469,-1.5204186914329185,-1.551674149249437,-1.4282945959200162,42823.76207877678
