date,state,population,cases,recovered,deceased,tests,normal_beds,ICU_beds,day,dow
2020-11-20,Niederösterreich,1690879.0,34597.0,23306.0,440.0,477539.0,614.0,102.0,269,Friday
2020-11-20,Oberösterreich,1495608.0,49082.0,33338.0,499.0,368459.0,963.0,136.0,269,Friday
2020-11-20,Steiermark,1247077.0,25581.0,15348.0,573.0,296979.0,641.0,113.0,269,Friday
2020-11-20,Wien,1920949.0,53223.0,31907.0,675.0,762133.0,592.0,156.0,269,Friday
2020-11-21,Niederösterreich,1690879.0,35417.0,24228.0,454.0,483222.0,606.0,100.0,270,Saturday
2020-11-21,Oberösterreich,1495608.0,49920.0,35161.0,520.0,372597.0,889.0,131.0,270,Saturday
2020-11-21,Steiermark,1247077.0,26111.0,15871.0,590.0,301193.0,653.0,112.0,270,Saturday
2020-11-21,Wien,1920949.0,53793.0,32882.0,695.0,770226.0,591.0,162.0,270,Saturday
2020-11-22,Niederösterreich,1690879.0,35809.0,24946.0,470.0,488298.0,593.0,102.0,271,Sunday
2020-11-22,Oberösterreich,1495608.0,50435.0,36808.0,540.0,379005.0,889.0,132.0,271,Sunday
2020-11-22,Steiermark,1247077.0,26424.0,16361.0,608.0,303414.0,603.0,116.0,271,Sunday
2020-11-22,Wien,1920949.0,54168.0,33636.0,713.0,775080.0,568.0,151.0,271,Sunday
2020-11-23,Niederösterreich,1690879.0,36465.0,25800.0,488.0,494001.0,589.0,105.0,272,Monday
2020-11-23,Oberösterreich,1495608.0,51627.0,38162.0,564.0,381029.0,922.0,139.0,272,Monday
2020-11-23,Steiermark,1247077.0,26896.0,17321.0,637.0,304528.0,619.0,121.0,272,Monday
2020-11-23,Wien,1920949.0,54803.0,34668.0,730.0,781020.0,570.0,145.0,272,Monday
2020-11-24,Niederösterreich,1690879.0,37157.0,26721.0,497.0,498181.0,601.0,108.0,273,Tuesday
2020-11-24,Oberösterreich,1495608.0,52789.0,39821.0,584.0,383582.0,917.0,148.0,273,Tuesday
2020-11-24,Steiermark,1247077.0,27699.0,18351.0,665.0,308258.0,632.0,121.0,273,Tuesday
2020-11-24,Wien,1920949.0,55825.0,35590.0,740.0,787877.0,591.0,145.0,273,Tuesday
2020-11-25,Niederösterreich,1690879.0,37894.0,27498.0,517.0,503189.0,562.0,115.0,274,Wednesday
2020-11-25,Oberösterreich,1495608.0,53954.0,41045.0,610.0,386723.0,895.0,148.0,274,Wednesday
2020-11-25,Steiermark,1247077.0,28430.0,19090.0,688.0,311911.0,649.0,117.0,274,Wednesday
2020-11-25,Wien,1920949.0,56608.0,36843.0,761.0,797349.0,585.0,142.0,274,Wednesday
2020-11-26,Niederösterreich,1690879.0,38563.0,28366.0,534.0,509572.0,536.0,112.0,275,Thursday
2020-11-26,Oberösterreich,1495608.0,54957.0,42303.0,632.0,390016.0,873.0,149.0,275,Thursday
2020-11-26,Steiermark,1247077.0,29148.0,19898.0,713.0,315361.0,617.0,114.0,275,Thursday
2020-11-26,Wien,1920949.0,57214.0,37673.0,780.0,807693.0,553.0,141.0,275,Thursday
2020-11-27,Niederösterreich,1690879.0,39199.0,29369.0,555.0,515026.0,507.0,111.0,276,Friday
2020-11-27,Oberösterreich,1495608.0,55974.0,43887.0,656.0,392760.0,873.0,145.0,276,Friday
2020-11-27,Steiermark,1247077.0,29654.0,20780.0,738.0,318156.0,609.0,122.0,276,Friday
2020-11-27,Wien,1920949.0,57766.0,38666.0,795.0,814522.0,548.0,136.0,276,Friday
2020-11-28,Niederösterreich,1690879.0,39877.0,30357.0,572.0,520313.0,492.0,106.0,277,Saturday
2020-11-28,Oberösterreich,1495608.0,56592.0,45312.0,677.0,407397.0,843.0,148.0,277,Saturday
2020-11-28,Steiermark,1247077.0,30352.0,21350.0,777.0,320774.0,604.0,121.0,277,Saturday
2020-11-28,Wien,1920949.0,58285.0,39107.0,808.0,823390.0,527.0,133.0,277,Saturday
2020-11-29,Niederösterreich,1690879.0,40427.0,30999.0,589.0,527200.0,462.0,103.0,278,Sunday
2020-11-29,Oberösterreich,1495608.0,57077.0,46549.0,698.0,408365.0,866.0,146.0,278,Sunday
2020-11-29,Steiermark,1247077.0,30675.0,21997.0,802.0,323543.0,603.0,127.0,278,Sunday
2020-11-29,Wien,1920949.0,58679.0,39762.0,820.0,827676.0,518.0,134.0,278,Sunday
2020-11-30,Niederösterreich,1690879.0,40970.0,31853.0,607.0,531533.0,482.0,105.0,279,Monday
2020-11-30,Oberösterreich,1495608.0,57694.0,47703.0,727.0,410155.0,884.0,151.0,279,Monday
2020-11-30,Steiermark,1247077.0,31076.0,22783.0,825.0,324319.0,608.0,123.0,279,Monday
2020-11-30,Wien,1920949.0,59358.0,40856.0,834.0,830144.0,532.0,136.0,279,Monday
2020-12-01,Niederösterreich,1690879.0,41598.0,32741.0,627.0,536908.0,506.0,99.0,280,Tuesday
2020-12-01,Oberösterreich,1495608.0,58371.0,48819.0,751.0,412228.0,852.0,152.0,280,Tuesday
2020-12-01,Steiermark,1247077.0,31695.0,23511.0,850.0,327052.0,642.0,124.0,280,Tuesday
2020-12-01,Wien,1920949.0,59963.0,42183.0,850.0,837228.0,563.0,128.0,280,Tuesday
2020-12-02,Niederösterreich,1690879.0,42077.0,33467.0,650.0,540949.0,484.0,101.0,281,Wednesday
2020-12-02,Oberösterreich,1495608.0,59057.0,49846.0,775.0,416203.0,786.0,151.0,281,Wednesday
2020-12-02,Steiermark,1247077.0,32289.0,24196.0,879.0,330337.0,632.0,110.0,281,Wednesday
2020-12-02,Wien,1920949.0,60543.0,43999.0,872.0,845786.0,560.0,129.0,281,Wednesday
2020-12-03,Niederösterreich,1690879.0,42675.0,34187.0,668.0,548049.0,463.0,98.0,282,Thursday
2020-12-03,Oberösterreich,1495608.0,59735.0,50755.0,804.0,418972.0,751.0,144.0,282,Thursday
2020-12-03,Steiermark,1247077.0,32892.0,24920.0,912.0,333357.0,590.0,112.0,282,Thursday
2020-12-03,Wien,1920949.0,61113.0,45262.0,894.0,854621.0,553.0,128.0,282,Thursday
2020-12-04,Niederösterreich,1690879.0,43292.0,35055.0,678.0,555053.0,450.0,95.0,283,Friday
2020-12-04,Oberösterreich,1495608.0,60446.0,51868.0,828.0,421586.0,736.0,142.0,283,Friday
2020-12-04,Steiermark,1247077.0,33608.0,25652.0,941.0,336536.0,574.0,104.0,283,Friday
2020-12-04,Wien,1920949.0,61609.0,46272.0,914.0,862865.0,537.0,121.0,283,Friday
2020-12-05,Niederösterreich,1690879.0,43820.0,35864.0,692.0,561918.0,452.0,94.0,284,Saturday
2020-12-05,Oberösterreich,1495608.0,60924.0,52900.0,845.0,413527.0,687.0,140.0,284,Saturday
2020-12-05,Steiermark,1247077.0,34014.0,26170.0,966.0,340175.0,551.0,117.0,284,Saturday
2020-12-05,Wien,1920949.0,62006.0,47071.0,938.0,872096.0,529.0,124.0,284,Saturday
2020-12-06,Niederösterreich,1690879.0,44226.0,36415.0,710.0,567834.0,436.0,91.0,285,Sunday
2020-12-06,Oberösterreich,1495608.0,61223.0,53754.0,857.0,415271.0,715.0,139.0,285,Sunday
2020-12-06,Steiermark,1247077.0,34215.0,26684.0,995.0,341498.0,522.0,102.0,285,Sunday
2020-12-06,Wien,1920949.0,62411.0,47467.0,954.0,875866.0,500.0,136.0,285,Sunday
2020-12-07,Niederösterreich,1690879.0,44601.0,37151.0,727.0,572976.0,440.0,84.0,286,Monday
2020-12-07,Oberösterreich,1495608.0,61647.0,54634.0,883.0,416585.0,753.0,141.0,286,Monday
2020-12-07,Steiermark,1247077.0,34565.0,27405.0,1019.0,343227.0,561.0,102.0,286,Monday
2020-12-07,Wien,1920949.0,62891.0,48252.0,979.0,878087.0,522.0,124.0,286,Monday
2020-12-08,Niederösterreich,1690879.0,45133.0,37888.0,741.0,574977.0,454.0,86.0,287,Tuesday
2020-12-08,Oberösterreich,1495608.0,62153.0,55252.0,905.0,419626.0,724.0,134.0,287,Tuesday
2020-12-08,Steiermark,1247077.0,34903.0,27868.0,1054.0,345295.0,562.0,101.0,287,Tuesday
2020-12-08,Wien,1920949.0,63404.0,49433.0,986.0,885302.0,556.0,127.0,287,Tuesday
2020-12-09,Niederösterreich,1690879.0,45413.0,38399.0,758.0,578424.0,419.0,92.0,288,Wednesday
2020-12-09,Oberösterreich,1495608.0,62634.0,55907.0,931.0,421267.0,737.0,133.0,288,Wednesday
2020-12-09,Steiermark,1247077.0,35192.0,28374.0,1084.0,346691.0,581.0,99.0,288,Wednesday
2020-12-09,Wien,1920949.0,63942.0,50388.0,1010.0,892985.0,532.0,130.0,288,Wednesday
2020-12-10,Niederösterreich,1690879.0,46011.0,38966.0,774.0,584627.0,419.0,87.0,289,Thursday
2020-12-10,Oberösterreich,1495608.0,63235.0,56483.0,956.0,423592.0,674.0,123.0,289,Thursday
2020-12-10,Steiermark,1247077.0,35645.0,28931.0,1112.0,349915.0,581.0,95.0,289,Thursday
2020-12-10,Wien,1920949.0,64473.0,51523.0,1025.0,902860.0,536.0,129.0,289,Thursday
2020-12-11,Niederösterreich,1690879.0,46403.0,39582.0,792.0,587898.0,412.0,82.0,290,Friday
2020-12-11,Oberösterreich,1495608.0,63898.0,57110.0,975.0,425985.0,636.0,124.0,290,Friday
2020-12-11,Steiermark,1247077.0,36172.0,29578.0,1148.0,352924.0,549.0,94.0,290,Friday
2020-12-11,Wien,1920949.0,64924.0,52292.0,1053.0,913033.0,531.0,127.0,290,Friday
2020-12-12,Niederösterreich,1690879.0,46837.0,40205.0,810.0,597620.0,388.0,83.0,291,Saturday
2020-12-12,Oberösterreich,1495608.0,64548.0,57697.0,993.0,428085.0,620.0,124.0,291,Saturday
2020-12-12,Steiermark,1247077.0,36447.0,29972.0,1176.0,355296.0,548.0,94.0,291,Saturday
2020-12-12,Wien,1920949.0,65326.0,52832.0,1063.0,923186.0,524.0,138.0,291,Saturday
2020-12-13,Niederösterreich,1690879.0,47282.0,40670.0,828.0,605067.0,372.0,82.0,292,Sunday
2020-12-13,Oberösterreich,1495608.0,65072.0,58152.0,1013.0,429811.0,641.0,121.0,292,Sunday
2020-12-13,Steiermark,1247077.0,36902.0,30416.0,1197.0,356399.0,511.0,93.0,292,Sunday
2020-12-13,Wien,1920949.0,65626.0,53196.0,1077.0,929542.0,488.0,141.0,292,Sunday
2020-12-14,Niederösterreich,1690879.0,47801.0,41234.0,843.0,610387.0,397.0,87.0,293,Monday
2020-12-14,Oberösterreich,1495608.0,65593.0,58655.0,1032.0,431325.0,644.0,122.0,293,Monday
2020-12-14,Steiermark,1247077.0,37190.0,30925.0,1227.0,357976.0,494.0,95.0,293,Monday
2020-12-14,Wien,1920949.0,65989.0,53814.0,1096.0,933328.0,493.0,145.0,293,Monday
2020-12-15,Niederösterreich,1690879.0,48196.0,41798.0,855.0,613771.0,417.0,82.0,294,Tuesday
2020-12-15,Oberösterreich,1495608.0,66136.0,59180.0,1056.0,433407.0,624.0,114.0,294,Tuesday
2020-12-15,Steiermark,1247077.0,37668.0,31399.0,1251.0,359589.0,509.0,97.0,294,Tuesday
2020-12-15,Wien,1920949.0,66473.0,54744.0,1114.0,941240.0,524.0,139.0,294,Tuesday
2020-12-16,Niederösterreich,1690879.0,48644.0,42247.0,876.0,617321.0,397.0,82.0,295,Wednesday
2020-12-16,Oberösterreich,1495608.0,66628.0,59561.0,1074.0,435420.0,607.0,114.0,295,Wednesday
2020-12-16,Steiermark,1247077.0,38035.0,31839.0,1271.0,364050.0,511.0,88.0,295,Wednesday
2020-12-16,Wien,1920949.0,66846.0,55461.0,1132.0,952033.0,506.0,127.0,295,Wednesday
2020-12-17,Niederösterreich,1690879.0,48977.0,42672.0,893.0,623657.0,351.0,82.0,296,Thursday
2020-12-17,Oberösterreich,1495608.0,66929.0,59934.0,1098.0,437830.0,575.0,108.0,296,Thursday
2020-12-17,Steiermark,1247077.0,38310.0,32298.0,1300.0,365910.0,495.0,83.0,296,Thursday
2020-12-17,Wien,1920949.0,67208.0,56043.0,1146.0,963065.0,473.0,125.0,296,Thursday
2020-12-18,Niederösterreich,1690879.0,49284.0,43191.0,903.0,631051.0,344.0,74.0,297,Friday
2020-12-18,Oberösterreich,1495608.0,67345.0,60465.0,1113.0,439764.0,554.0,103.0,297,Friday
2020-12-18,Steiermark,1247077.0,38696.0,32759.0,1320.0,368662.0,455.0,76.0,297,Friday
2020-12-18,Wien,1920949.0,67598.0,56554.0,1171.0,974422.0,470.0,119.0,297,Friday
2020-12-19,Niederösterreich,1690879.0,49608.0,43585.0,917.0,639563.0,340.0,65.0,298,Saturday
2020-12-19,Oberösterreich,1495608.0,67560.0,60888.0,1133.0,441828.0,530.0,100.0,298,Saturday
2020-12-19,Steiermark,1247077.0,38881.0,33078.0,1340.0,371778.0,436.0,78.0,298,Saturday
2020-12-19,Wien,1920949.0,67808.0,57042.0,1185.0,987793.0,447.0,125.0,298,Saturday
2020-12-20,Niederösterreich,1690879.0,49859.0,43985.0,931.0,646063.0,330.0,64.0,299,Sunday
2020-12-20,Oberösterreich,1495608.0,67828.0,61417.0,1145.0,443093.0,554.0,95.0,299,Sunday
2020-12-20,Steiermark,1247077.0,39047.0,33416.0,1368.0,373172.0,409.0,81.0,299,Sunday
2020-12-20,Wien,1920949.0,68022.0,57436.0,1196.0,998538.0,442.0,116.0,299,Sunday
2020-12-21,Niederösterreich,1690879.0,50136.0,44426.0,943.0,652173.0,328.0,69.0,300,Monday
2020-12-21,Oberösterreich,1495608.0,68214.0,61879.0,1157.0,444317.0,556.0,93.0,300,Monday
2020-12-21,Steiermark,1247077.0,39322.0,33956.0,1384.0,374006.0,418.0,79.0,300,Monday
2020-12-21,Wien,1920949.0,68405.0,58078.0,1211.0,1007585.0,430.0,117.0,300,Monday
2020-12-22,Niederösterreich,1690879.0,50658.0,44973.0,956.0,654618.0,364.0,67.0,301,Tuesday
2020-12-22,Oberösterreich,1495608.0,68633.0,62502.0,1180.0,446485.0,554.0,95.0,301,Tuesday
2020-12-22,Steiermark,1247077.0,39693.0,34402.0,1413.0,377261.0,434.0,84.0,301,Tuesday
2020-12-22,Wien,1920949.0,68797.0,58644.0,1227.0,1023114.0,449.0,120.0,301,Tuesday
2020-12-23,Niederösterreich,1690879.0,51096.0,45603.0,967.0,657388.0,359.0,60.0,302,Wednesday
2020-12-23,Oberösterreich,1495608.0,69161.0,63053.0,1204.0,448758.0,543.0,96.0,302,Wednesday
2020-12-23,Steiermark,1247077.0,40141.0,34918.0,1437.0,380075.0,409.0,90.0,302,Wednesday
2020-12-23,Wien,1920949.0,69211.0,59183.0,1244.0,1045364.0,437.0,111.0,302,Wednesday
2020-12-24,Niederösterreich,1690879.0,51405.0,46095.0,984.0,663988.0,353.0,61.0,303,Thursday
2020-12-24,Oberösterreich,1495608.0,69519.0,63474.0,1215.0,451056.0,521.0,81.0,303,Thursday
2020-12-24,Steiermark,1247077.0,40416.0,35197.0,1461.0,382568.0,390.0,85.0,303,Thursday
2020-12-24,Wien,1920949.0,69504.0,59704.0,1257.0,1053848.0,417.0,106.0,303,Thursday
2020-12-25,Niederösterreich,1690879.0,51602.0,46496.0,995.0,669959.0,343.0,55.0,304,Friday
2020-12-25,Oberösterreich,1495608.0,69772.0,63962.0,1231.0,452223.0,491.0,82.0,304,Friday
2020-12-25,Steiermark,1247077.0,40504.0,35409.0,1473.0,384322.0,342.0,78.0,304,Friday
2020-12-25,Wien,1920949.0,69741.0,60167.0,1273.0,1058323.0,395.0,86.0,304,Friday
2020-12-26,Niederösterreich,1690879.0,51860.0,46828.0,1003.0,677976.0,336.0,55.0,305,Saturday
2020-12-26,Oberösterreich,1495608.0,69966.0,64282.0,1259.0,453200.0,497.0,83.0,305,Saturday
2020-12-26,Steiermark,1247077.0,40630.0,35661.0,1488.0,384707.0,327.0,79.0,305,Saturday
2020-12-26,Wien,1920949.0,69951.0,60522.0,1287.0,1059340.0,389.0,107.0,305,Saturday
2020-12-27,Niederösterreich,1690879.0,52124.0,47127.0,1014.0,682026.0,321.0,51.0,306,Sunday
2020-12-27,Oberösterreich,1495608.0,70303.0,64608.0,1275.0,454084.0,525.0,75.0,306,Sunday
2020-12-27,Steiermark,1247077.0,40805.0,35926.0,1504.0,385368.0,330.0,78.0,306,Sunday
2020-12-27,Wien,1920949.0,70227.0,60909.0,1294.0,1060588.0,395.0,105.0,306,Sunday
2020-12-28,Niederösterreich,1690879.0,52423.0,47456.0,1027.0,686237.0,328.0,55.0,307,Monday
2020-12-28,Oberösterreich,1495608.0,70685.0,64925.0,1292.0,457404.0,539.0,76.0,307,Monday
2020-12-28,Steiermark,1247077.0,41087.0,36199.0,1520.0,387139.0,340.0,73.0,307,Monday
2020-12-28,Wien,1920949.0,70610.0,61356.0,1310.0,1068022.0,398.0,108.0,307,Monday
2020-12-29,Niederösterreich,1690879.0,52960.0,47780.0,1043.0,689212.0,346.0,53.0,308,Tuesday
2020-12-29,Oberösterreich,1495608.0,71143.0,65278.0,1307.0,460040.0,526.0,70.0,308,Tuesday
2020-12-29,Steiermark,1247077.0,41524.0,36466.0,1528.0,388755.0,351.0,71.0,308,Tuesday
2020-12-29,Wien,1920949.0,71047.0,61830.0,1322.0,1070426.0,427.0,108.0,308,Tuesday
2020-12-30,Niederösterreich,1690879.0,53409.0,48032.0,1053.0,692455.0,329.0,53.0,309,Wednesday
2020-12-30,Oberösterreich,1495608.0,71637.0,65676.0,1316.0,463101.0,485.0,71.0,309,Wednesday
2020-12-30,Steiermark,1247077.0,41925.0,36797.0,1544.0,391379.0,345.0,67.0,309,Wednesday
2020-12-30,Wien,1920949.0,71433.0,62332.0,1335.0,1070426.0,388.0,107.0,309,Wednesday
2020-12-31,Niederösterreich,1690879.0,53740.0,48352.0,1065.0,698629.0,329.0,55.0,310,Thursday
2020-12-31,Oberösterreich,1495608.0,71939.0,66039.0,1335.0,465906.0,461.0,74.0,310,Thursday
2020-12-31,Steiermark,1247077.0,42167.0,37067.0,1563.0,393234.0,322.0,65.0,310,Thursday
2020-12-31,Wien,1920949.0,71757.0,62818.0,1344.0,1078994.0,392.0,104.0,310,Thursday
2021-01-01,Niederösterreich,1690879.0,54042.0,48793.0,1072.0,704329.0,324.0,49.0,311,Friday
2021-01-01,Oberösterreich,1495608.0,72186.0,66526.0,1348.0,468813.0,434.0,73.0,311,Friday
2021-01-01,Steiermark,1247077.0,42290.0,37360.0,1574.0,396082.0,318.0,65.0,311,Friday
2021-01-01,Wien,1920949.0,72024.0,63236.0,1357.0,1082879.0,366.0,107.0,311,Friday
2021-01-02,Niederösterreich,1690879.0,54321.0,49167.0,1080.0,704329.0,324.0,49.0,312,Saturday
2021-01-02,Oberösterreich,1495608.0,72416.0,66943.0,1368.0,468813.0,434.0,73.0,312,Saturday
2021-01-02,Steiermark,1247077.0,42505.0,37668.0,1583.0,396082.0,318.0,65.0,312,Saturday
2021-01-02,Wien,1920949.0,72231.0,63629.0,1369.0,1082879.0,366.0,107.0,312,Saturday
2021-01-03,Niederösterreich,1690879.0,54685.0,49464.0,1092.0,717323.0,366.0,51.0,313,Sunday
2021-01-03,Oberösterreich,1495608.0,72798.0,67334.0,1379.0,473337.0,433.0,72.0,313,Sunday
2021-01-03,Steiermark,1247077.0,42733.0,37942.0,1591.0,397518.0,299.0,65.0,313,Sunday
2021-01-03,Wien,1920949.0,72460.0,63907.0,1378.0,979206.0,354.0,92.0,313,Sunday
2021-01-04,Niederösterreich,1690879.0,55050.0,49746.0,1104.0,722228.0,375.0,47.0,314,Monday
2021-01-04,Oberösterreich,1495608.0,73164.0,67731.0,1391.0,474508.0,453.0,72.0,314,Monday
2021-01-04,Steiermark,1247077.0,43053.0,38213.0,1607.0,399394.0,314.0,61.0,314,Monday
2021-01-04,Wien,1920949.0,72847.0,64248.0,1390.0,979563.0,380.0,102.0,314,Monday
2021-01-05,Niederösterreich,1690879.0,55508.0,50065.0,1118.0,724823.0,397.0,49.0,315,Tuesday
2021-01-05,Oberösterreich,1495608.0,73682.0,68066.0,1403.0,476011.0,438.0,68.0,315,Tuesday
2021-01-05,Steiermark,1247077.0,43467.0,38544.0,1617.0,401663.0,333.0,62.0,315,Tuesday
2021-01-05,Wien,1920949.0,73319.0,64697.0,1399.0,983701.0,398.0,109.0,315,Tuesday
2021-01-06,Niederösterreich,1690879.0,55897.0,50330.0,1134.0,727993.0,406.0,52.0,316,Wednesday
2021-01-06,Oberösterreich,1495608.0,73991.0,68388.0,1416.0,478014.0,429.0,62.0,316,Wednesday
2021-01-06,Steiermark,1247077.0,43743.0,38704.0,1624.0,403411.0,320.0,57.0,316,Wednesday
2021-01-06,Wien,1920949.0,73622.0,65049.0,1414.0,993418.0,404.0,106.0,316,Wednesday
2021-01-07,Niederösterreich,1690879.0,56197.0,50644.0,1151.0,733493.0,387.0,56.0,317,Thursday
2021-01-07,Oberösterreich,1495608.0,74289.0,68797.0,1426.0,479281.0,422.0,58.0,317,Thursday
2021-01-07,Steiermark,1247077.0,44001.0,38981.0,1638.0,405180.0,303.0,63.0,317,Thursday
2021-01-07,Wien,1920949.0,74002.0,65407.0,1432.0,996213.0,396.0,111.0,317,Thursday
2021-01-08,Niederösterreich,1690879.0,56668.0,51153.0,1165.0,742564.0,404.0,55.0,318,Friday
2021-01-08,Oberösterreich,1495608.0,74748.0,69254.0,1438.0,480864.0,402.0,60.0,318,Friday
2021-01-08,Steiermark,1247077.0,44275.0,39310.0,1644.0,407620.0,306.0,65.0,318,Friday
2021-01-08,Wien,1920949.0,74340.0,65798.0,1442.0,1001132.0,417.0,107.0,318,Friday
2021-01-09,Niederösterreich,1690879.0,56935.0,51553.0,1179.0,748492.0,388.0,57.0,319,Saturday
2021-01-09,Oberösterreich,1495608.0,74979.0,69618.0,1446.0,482469.0,402.0,60.0,319,Saturday
2021-01-09,Steiermark,1247077.0,44458.0,39572.0,1651.0,409590.0,300.0,61.0,319,Saturday
2021-01-09,Wien,1920949.0,74637.0,66023.0,1452.0,1006653.0,403.0,106.0,319,Saturday
2021-01-10,Niederösterreich,1690879.0,57212.0,51918.0,1185.0,755960.0,361.0,61.0,320,Sunday
2021-01-10,Oberösterreich,1495608.0,75154.0,69966.0,1456.0,483783.0,379.0,62.0,320,Sunday
2021-01-10,Steiermark,1247077.0,44693.0,39731.0,1664.0,410454.0,272.0,51.0,320,Sunday
2021-01-10,Wien,1920949.0,74896.0,66230.0,1468.0,1008143.0,398.0,112.0,320,Sunday
2021-01-11,Niederösterreich,1690879.0,57499.0,52242.0,1192.0,763143.0,379.0,62.0,321,Monday
2021-01-11,Oberösterreich,1495608.0,75407.0,70335.0,1469.0,484917.0,400.0,63.0,321,Monday
2021-01-11,Steiermark,1247077.0,44910.0,40107.0,1678.0,411086.0,281.0,54.0,321,Monday
2021-01-11,Wien,1920949.0,75258.0,66597.0,1483.0,1009049.0,386.0,113.0,321,Monday
2021-01-12,Niederösterreich,1690879.0,57911.0,52515.0,1207.0,1438174.0,390.0,59.0,322,Tuesday
2021-01-12,Oberösterreich,1495608.0,75735.0,70663.0,1480.0,757238.0,374.0,55.0,322,Tuesday
2021-01-12,Steiermark,1247077.0,45237.0,40373.0,1691.0,785761.0,314.0,69.0,322,Tuesday
2021-01-12,Wien,1920949.0,75661.0,66963.0,1495.0,1614363.0,385.0,108.0,322,Tuesday
2021-01-13,Niederösterreich,1690879.0,58173.0,52821.0,1219.0,1493613.0,400.0,55.0,323,Wednesday
2021-01-13,Oberösterreich,1495608.0,75998.0,71018.0,1491.0,771841.0,324.0,58.0,323,Wednesday
2021-01-13,Steiermark,1247077.0,45444.0,40665.0,1700.0,804761.0,292.0,61.0,323,Wednesday
2021-01-13,Wien,1920949.0,75938.0,67353.0,1517.0,1633251.0,370.0,105.0,323,Wednesday
2021-01-14,Niederösterreich,1690879.0,58448.0,53176.0,1230.0,1503006.0,376.0,56.0,324,Thursday
2021-01-14,Oberösterreich,1495608.0,76249.0,71369.0,1499.0,1109704.0,312.0,57.0,324,Thursday
2021-01-14,Steiermark,1247077.0,45611.0,40954.0,1709.0,806091.0,285.0,59.0,324,Thursday
2021-01-14,Wien,1920949.0,76291.0,67642.0,1529.0,1653751.0,339.0,111.0,324,Thursday
2021-01-15,Niederösterreich,1690879.0,58724.0,53647.0,1247.0,1510727.0,374.0,55.0,325,Friday
2021-01-15,Oberösterreich,1495608.0,76511.0,71744.0,1505.0,1116743.0,300.0,51.0,325,Friday
2021-01-15,Steiermark,1247077.0,45809.0,41275.0,1717.0,820834.0,259.0,58.0,325,Friday
2021-01-15,Wien,1920949.0,76571.0,67885.0,1543.0,1692684.0,345.0,99.0,325,Friday
2021-01-16,Niederösterreich,1690879.0,58961.0,54005.0,1268.0,1517468.0,371.0,56.0,326,Saturday
2021-01-16,Oberösterreich,1495608.0,76666.0,72030.0,1514.0,1121154.0,292.0,52.0,326,Saturday
2021-01-16,Steiermark,1247077.0,45967.0,41508.0,1725.0,828541.0,239.0,61.0,326,Saturday
2021-01-16,Wien,1920949.0,76801.0,68079.0,1554.0,1729238.0,332.0,101.0,326,Saturday
2021-01-17,Niederösterreich,1690879.0,59237.0,54254.0,1278.0,1524009.0,357.0,59.0,327,Sunday
2021-01-17,Oberösterreich,1495608.0,76801.0,72322.0,1518.0,1125890.0,304.0,49.0,327,Sunday
2021-01-17,Steiermark,1247077.0,46069.0,41762.0,1740.0,829431.0,226.0,61.0,327,Sunday
2021-01-17,Wien,1920949.0,76926.0,68331.0,1562.0,1758308.0,317.0,93.0,327,Sunday
2021-01-18,Niederösterreich,1690879.0,59644.0,54648.0,1290.0,1530603.0,365.0,57.0,328,Monday
2021-01-18,Oberösterreich,1495608.0,77009.0,72605.0,1525.0,1129640.0,308.0,48.0,328,Monday
2021-01-18,Steiermark,1247077.0,46255.0,42027.0,1747.0,829933.0,225.0,63.0,328,Monday
2021-01-18,Wien,1920949.0,77229.0,68671.0,1578.0,1787040.0,335.0,103.0,328,Monday
2021-01-19,Niederösterreich,1690879.0,59961.0,54941.0,1300.0,1533092.0,384.0,56.0,329,Tuesday
2021-01-19,Oberösterreich,1495608.0,77299.0,72864.0,1535.0,1133696.0,291.0,48.0,329,Tuesday
2021-01-19,Steiermark,1247077.0,46483.0,42271.0,1758.0,852248.0,243.0,57.0,329,Tuesday
2021-01-19,Wien,1920949.0,77485.0,69075.0,1590.0,1800082.0,362.0,102.0,329,Tuesday
2021-01-20,Niederösterreich,1690879.0,60213.0,55176.0,1309.0,2079628.0,373.0,54.0,330,Wednesday
2021-01-20,Oberösterreich,1495608.0,77541.0,73077.0,1539.0,1151162.0,268.0,43.0,330,Wednesday
2021-01-20,Steiermark,1247077.0,46685.0,42494.0,1765.0,861388.0,239.0,52.0,330,Wednesday
2021-01-20,Wien,1920949.0,77819.0,69424.0,1601.0,1817641.0,371.0,96.0,330,Wednesday
2021-01-21,Niederösterreich,1690879.0,60474.0,55402.0,1316.0,2089186.0,363.0,55.0,331,Thursday
2021-01-21,Oberösterreich,1495608.0,77795.0,73303.0,1550.0,1156144.0,252.0,43.0,331,Thursday
2021-01-21,Steiermark,1247077.0,46903.0,42723.0,1770.0,861388.0,227.0,56.0,331,Thursday
2021-01-21,Wien,1920949.0,78131.0,69744.0,1621.0,1832293.0,364.0,104.0,331,Thursday
2021-01-22,Niederösterreich,1690879.0,60699.0,55740.0,1321.0,2096891.0,366.0,54.0,332,Friday
2021-01-22,Oberösterreich,1495608.0,78036.0,73577.0,1556.0,1174394.0,245.0,41.0,332,Friday
2021-01-22,Steiermark,1247077.0,47137.0,42949.0,1782.0,861388.0,231.0,53.0,332,Friday
2021-01-22,Wien,1920949.0,78346.0,70000.0,1631.0,1848134.0,362.0,101.0,332,Friday
2021-01-23,Niederösterreich,1690879.0,60930.0,56011.0,1339.0,2105221.0,370.0,51.0,333,Saturday
