date,state,population,cases,recovered,deceased,tests,normal_beds,ICU_beds,temp_avg,temp_min,temp_max,day,dow,holiday,lockdown
2020-02-26,Niederösterreich,1690879.0,0.0,0.0,0.0,,,,4.616666666666666,1.4366666666666668,7.373333333333334,1,Wednesday,False,False
2020-02-26,Oberösterreich,1495608.0,0.0,0.0,0.0,,,,2.989039855072464,0.4369565217391304,6.147826086956522,1,Wednesday,False,False
2020-02-26,Steiermark,1247077.0,0.0,0.0,0.0,,,,2.784623015873016,-0.0333333333333333,5.630952380952381,1,Wednesday,False,False
2020-02-26,Wien,1920949.0,1.0,0.0,0.0,,,,6.267261904761905,3.007142857142857,9.121428571428572,1,Wednesday,False,False
2020-02-27,Niederösterreich,1690879.0,0.0,0.0,0.0,,,,3.655972222222223,0.6388888888888888,8.02,2,Thursday,False,False
2020-02-27,Oberösterreich,1495608.0,0.0,0.0,0.0,,,,2.6438405797101447,0.2826086956521739,7.304347826086956,2,Thursday,False,False
2020-02-27,Steiermark,1247077.0,0.0,0.0,0.0,,,,2.98154761904762,-1.4214285714285713,8.476190476190476,2,Thursday,False,False
2020-02-27,Wien,1920949.0,3.0,0.0,0.0,,,,4.914285714285714,1.8571428571428568,8.821428571428571,2,Thursday,False,False
2020-02-28,Niederösterreich,1690879.0,2.0,0.0,0.0,,,,1.8490740740740736,-3.158888888888889,5.342222222222222,3,Friday,False,False
2020-02-28,Oberösterreich,1495608.0,0.0,0.0,0.0,,,,0.6921195652173913,-2.4608695652173918,3.658695652173913,3,Friday,False,False
2020-02-28,Steiermark,1247077.0,1.0,0.0,0.0,,,,1.57718253968254,-4.852380952380952,6.085714285714285,3,Friday,False,False
2020-02-28,Wien,1920949.0,4.0,0.0,0.0,,,,3.529464285714286,-1.1357142857142857,6.792857142857143,3,Friday,False,False
2020-02-29,Niederösterreich,1690879.0,2.0,0.0,0.0,,,,3.120138888888889,-3.5900000000000003,8.875555555555556,4,Saturday,False,False
2020-02-29,Oberösterreich,1495608.0,0.0,0.0,0.0,,,,3.5583333333333336,-1.326086956521739,9.07391304347826,4,Saturday,False,False
2020-02-29,Steiermark,1247077.0,1.0,0.0,0.0,,,,1.5816468253968252,-5.045238095238095,7.661904761904762,4,Saturday,False,False
2020-02-29,Wien,1920949.0,5.0,0.0,0.0,,,,4.315178571428571,-2.164285714285714,10.521428571428572,4,Saturday,False,False
2020-03-01,Niederösterreich,1690879.0,2.0,0.0,0.0,,,,5.876620370370371,1.4444444444444444,10.561111111111112,5,Sunday,False,False
2020-03-01,Oberösterreich,1495608.0,0.0,0.0,0.0,,,,5.927626811594204,2.9065217391304343,11.258695652173913,5,Sunday,False,False
2020-03-01,Steiermark,1247077.0,1.0,0.0,0.0,,,,4.923710317460317,-0.0404761904761904,10.42142857142857,5,Sunday,False,False
2020-03-01,Wien,1920949.0,9.0,0.0,0.0,,,,7.029761904761905,2.65,11.05714285714286,5,Sunday,False,False
2020-03-02,Niederösterreich,1690879.0,3.0,0.0,0.0,,,,8.78712962962963,4.0200000000000005,14.61,6,Monday,False,False
2020-03-02,Oberösterreich,1495608.0,0.0,0.0,0.0,,,,6.669927536231884,1.2847826086956522,11.35217391304348,6,Monday,False,False
2020-03-02,Steiermark,1247077.0,3.0,0.0,0.0,,,,7.952380952380952,3.357142857142857,13.061904761904762,6,Monday,False,False
2020-03-02,Wien,1920949.0,10.0,0.0,0.0,,,,9.996130952380952,4.564285714285714,16.414285714285715,6,Monday,False,False
2020-03-03,Niederösterreich,1690879.0,5.0,0.0,0.0,,,,6.216342592592592,3.5122222222222224,9.985555555555557,7,Tuesday,False,False
2020-03-03,Oberösterreich,1495608.0,0.0,0.0,0.0,,,,3.630344202898551,1.582608695652174,7.126086956521739,7,Tuesday,False,False
2020-03-03,Steiermark,1247077.0,3.0,0.0,0.0,,,,6.270634920634921,2.5452380952380955,11.15,7,Tuesday,False,False
2020-03-03,Wien,1920949.0,14.0,0.0,0.0,,,,7.199107142857143,4.707142857142857,10.357142857142858,7,Tuesday,False,False
2020-03-04,Niederösterreich,1690879.0,12.0,0.0,0.0,,,,4.125648148148148,-0.9888888888888888,9.262222222222222,8,Wednesday,False,False
2020-03-04,Oberösterreich,1495608.0,0.0,0.0,0.0,,,,2.6194746376811597,-1.5391304347826087,6.721739130434782,8,Wednesday,False,False
2020-03-04,Steiermark,1247077.0,4.0,0.0,0.0,,,,3.496626984126984,-2.497619047619048,8.878571428571428,8,Wednesday,False,False
2020-03-04,Wien,1920949.0,16.0,0.0,0.0,,,,5.566964285714286,0.9,10.6,8,Wednesday,False,False
2020-03-05,Niederösterreich,1690879.0,15.0,0.0,0.0,,,,4.638518518518519,-3.781111111111111,13.336666666666666,9,Thursday,False,False
2020-03-05,Oberösterreich,1495608.0,0.0,0.0,0.0,,,,4.071739130434783,-3.3760869565217395,11.815217391304348,9,Thursday,False,False
2020-03-05,Steiermark,1247077.0,4.0,0.0,0.0,,,,3.428174603174603,-4.866666666666667,11.469047619047618,9,Thursday,False,False
2020-03-05,Wien,1920949.0,17.0,0.0,0.0,,,,5.83422619047619,-1.6285714285714286,13.6,9,Thursday,False,False
2020-03-06,Niederösterreich,1690879.0,24.0,0.0,0.0,,,,5.975092592592593,3.1622222222222223,10.05888888888889,10,Friday,False,False
2020-03-06,Oberösterreich,1495608.0,1.0,0.0,0.0,,,,6.11177536231884,3.4956521739130437,9.880434782608695,10,Friday,False,False
2020-03-06,Steiermark,1247077.0,6.0,0.0,0.0,,,,3.2057539682539686,1.65,4.916666666666667,10,Friday,False,False
2020-03-06,Wien,1920949.0,25.0,0.0,0.0,,,,7.310119047619048,4.357142857142857,11.635714285714286,10,Friday,False,False
2020-03-07,Niederösterreich,1690879.0,31.0,0.0,0.0,,,,4.981435185185185,2.5722222222222224,8.341111111111111,11,Saturday,False,False
2020-03-07,Oberösterreich,1495608.0,7.0,0.0,0.0,,,,3.5390398550724638,1.965217391304348,5.658695652173913,11,Saturday,False,False
2020-03-07,Steiermark,1247077.0,8.0,0.0,0.0,,,,4.136309523809524,0.1309523809523809,9.44047619047619,11,Saturday,False,False
2020-03-07,Wien,1920949.0,29.0,0.0,0.0,,,,6.355654761904762,4.3,9.228571428571428,11,Saturday,False,False
2020-03-08,Niederösterreich,1690879.0,36.0,0.0,0.0,,,,3.903055555555556,-1.9677777777777776,10.484444444444446,12,Sunday,False,False
2020-03-08,Oberösterreich,1495608.0,11.0,0.0,0.0,,,,3.6623188405797102,-1.2739130434782608,10.971739130434782,12,Sunday,False,False
2020-03-08,Steiermark,1247077.0,11.0,0.0,0.0,,,,3.099801587301587,-2.4452380952380954,11.27142857142857,12,Sunday,False,False
2020-03-08,Wien,1920949.0,30.0,0.0,0.0,,,,5.425,0.2928571428571428,11.157142857142857,12,Sunday,False,False
2020-03-09,Niederösterreich,1690879.0,39.0,0.0,0.0,,,,4.188935185185185,-2.767777777777778,10.83,13,Monday,False,False
2020-03-09,Oberösterreich,1495608.0,14.0,0.0,0.0,,,,3.711322463768116,-0.1543478260869565,6.947826086956522,13,Monday,False,False
2020-03-09,Steiermark,1247077.0,18.0,0.0,0.0,,,,3.7446428571428574,-2.9261904761904765,10.459523809523809,13,Monday,False,False
2020-03-09,Wien,1920949.0,33.0,0.0,0.0,,,,5.477678571428571,-1.3285714285714287,12.478571428571428,13,Monday,False,False
2020-03-10,Niederösterreich,1690879.0,45.0,0.0,0.0,,,,7.553657407407408,2.6133333333333333,12.678888888888888,14,Tuesday,False,False
2020-03-10,Oberösterreich,1495608.0,30.0,0.0,0.0,,,,5.04429347826087,1.2434782608695654,8.310869565217391,14,Tuesday,False,False
2020-03-10,Steiermark,1247077.0,19.0,0.0,0.0,,,,6.158829365079366,0.1499999999999999,12.730952380952385,14,Tuesday,False,False
2020-03-10,Wien,1920949.0,42.0,1.0,0.0,,,,8.964880952380952,4.535714285714286,14.05,14,Tuesday,False,False
2020-03-11,Niederösterreich,1690879.0,53.0,1.0,0.0,,,,12.007916666666668,7.337777777777777,15.955555555555556,15,Wednesday,False,False
2020-03-11,Oberösterreich,1495608.0,57.0,0.0,0.0,,,,10.936503623188406,6.806521739130435,14.42608695652174,15,Wednesday,False,False
2020-03-11,Steiermark,1247077.0,28.0,0.0,0.0,,,,9.83531746031746,2.923809523809524,19.183333333333334,15,Wednesday,False,False
2020-03-11,Wien,1920949.0,62.0,1.0,0.0,,,,13.53720238095238,9.092857142857143,18.235714285714288,15,Wednesday,False,False
2020-03-12,Niederösterreich,1690879.0,57.0,1.0,0.0,,,,12.918101851851851,5.057777777777778,21.55444444444445,16,Thursday,False,False
2020-03-12,Oberösterreich,1495608.0,73.0,0.0,0.0,,,,11.920199275362318,5.165217391304347,19.867391304347827,16,Thursday,False,False
2020-03-12,Steiermark,1247077.0,41.0,0.0,0.0,,,,9.568551587301588,0.926190476190476,21.276190476190475,16,Thursday,False,False
2020-03-12,Wien,1920949.0,65.0,3.0,1.0,,,,15.149107142857144,7.55,21.942857142857143,16,Thursday,False,False
2020-03-13,Niederösterreich,1690879.0,82.0,1.0,0.0,,,,7.609398148148148,1.903333333333333,12.734444444444444,17,Friday,False,False
2020-03-13,Oberösterreich,1495608.0,107.0,0.0,0.0,,,,6.145380434782608,1.056521739130435,10.576086956521738,17,Friday,False,False
2020-03-13,Steiermark,1247077.0,65.0,0.0,0.0,,,,5.72093253968254,0.988095238095238,9.552380952380952,17,Friday,False,False
2020-03-13,Wien,1920949.0,80.0,3.0,1.0,,,,9.00327380952381,3.335714285714286,14.0,17,Friday,False,False
2020-03-14,Niederösterreich,1690879.0,112.0,1.0,0.0,,,,4.484351851851852,-1.4722222222222223,11.681111111111113,18,Saturday,False,False
2020-03-14,Oberösterreich,1495608.0,157.0,1.0,0.0,,,,4.618840579710145,-1.4847826086956522,12.843478260869563,18,Saturday,False,False
2020-03-14,Steiermark,1247077.0,84.0,0.0,0.0,,,,4.616071428571429,-1.4738095238095237,11.783333333333331,18,Saturday,False,False
2020-03-14,Wien,1920949.0,95.0,4.0,2.0,,,,5.7369047619047615,1.1071428571428572,11.8,18,Saturday,False,False
2020-03-15,Niederösterreich,1690879.0,153.0,2.0,0.0,,,,2.816666666666667,-5.681111111111111,11.93,19,Sunday,False,False
2020-03-15,Oberösterreich,1495608.0,203.0,2.0,0.0,,,,4.442391304347826,-2.652173913043478,13.795652173913044,19,Sunday,False,False
2020-03-15,Steiermark,1247077.0,108.0,0.0,0.0,,,,3.141170634920635,-3.7404761904761914,11.292857142857144,19,Sunday,False,False
2020-03-15,Wien,1920949.0,125.0,6.0,3.0,,,,3.9217261904761904,-3.5357142857142856,11.514285714285714,19,Sunday,False,False
2020-03-16,Niederösterreich,1690879.0,156.0,5.0,0.0,,,,6.071574074074073,-1.9188888888888889,16.74222222222222,20,Monday,False,True
2020-03-16,Oberösterreich,1495608.0,215.0,2.0,0.0,,,,6.41856884057971,-2.1739130434782608,18.893478260869564,20,Monday,False,True
2020-03-16,Steiermark,1247077.0,113.0,0.0,1.0,,,,3.9895833333333335,-4.573809523809524,15.502380952380951,20,Monday,False,True
2020-03-16,Wien,1920949.0,126.0,13.0,4.0,,,,7.4375,1.0214285714285714,15.87857142857143,20,Monday,False,True
2020-03-17,Niederösterreich,1690879.0,177.0,5.0,0.0,,,,6.411944444444445,-1.5955555555555554,14.01888888888889,21,Tuesday,False,True
2020-03-17,Oberösterreich,1495608.0,220.0,2.0,0.0,,,,6.866485507246377,0.6891304347826087,14.658695652173911,21,Tuesday,False,True
2020-03-17,Steiermark,1247077.0,113.0,1.0,2.0,,,,7.622222222222222,-2.5904761904761906,19.01666666666667,21,Tuesday,False,True
2020-03-17,Wien,1920949.0,128.0,13.0,4.0,,,,7.535416666666667,0.4071428571428573,13.44285714285714,21,Tuesday,False,True
2020-03-18,Niederösterreich,1690879.0,184.0,5.0,1.0,,,,9.911944444444446,2.1333333333333333,21.074444444444445,22,Wednesday,False,True
2020-03-18,Oberösterreich,1495608.0,222.0,2.0,1.0,,,,8.669202898550724,1.9021739130434785,19.817391304347822,22,Wednesday,False,True
2020-03-18,Steiermark,1247077.0,119.0,1.0,3.0,,,,10.021329365079364,3.123809523809524,20.195238095238096,22,Wednesday,False,True
2020-03-18,Wien,1920949.0,130.0,14.0,4.0,,,,12.00922619047619,5.842857142857143,20.835714285714285,22,Wednesday,False,True
2020-03-19,Niederösterreich,1690879.0,188.0,6.0,1.0,,,,10.050787037037036,1.0022222222222223,22.183333333333334,23,Thursday,False,True
2020-03-19,Oberösterreich,1495608.0,224.0,2.0,1.0,,,,9.56195652173913,1.539130434782609,21.40869565217391,23,Thursday,False,True
2020-03-19,Steiermark,1247077.0,124.0,1.0,3.0,,,,9.550595238095235,0.3571428571428571,22.06904761904762,23,Thursday,False,True
2020-03-19,Wien,1920949.0,133.0,14.0,5.0,,,,11.511309523809524,3.7142857142857135,21.25,23,Thursday,False,True
2020-03-20,Niederösterreich,1690879.0,195.0,7.0,4.0,,,,11.140555555555554,2.603333333333333,22.114444444444445,24,Friday,False,True
2020-03-20,Oberösterreich,1495608.0,226.0,3.0,1.0,,,,10.447735507246376,2.606521739130435,21.630434782608692,24,Friday,False,True
2020-03-20,Steiermark,1247077.0,127.0,1.0,3.0,,,,10.635218253968254,0.9761904761904762,22.414285714285715,24,Friday,False,True
2020-03-20,Wien,1920949.0,139.0,16.0,5.0,,,,12.682142857142855,5.0,22.035714285714285,24,Friday,False,True
2020-03-21,Niederösterreich,1690879.0,203.0,7.0,4.0,,,,4.436805555555556,-0.0544444444444444,9.068888888888887,25,Saturday,False,True
2020-03-21,Oberösterreich,1495608.0,228.0,3.0,1.0,,,,4.234510869565217,0.976086956521739,8.710869565217392,25,Saturday,False,True
2020-03-21,Steiermark,1247077.0,128.0,1.0,3.0,,,,6.206547619047619,2.1523809523809527,11.185714285714289,25,Saturday,False,True
2020-03-21,Wien,1920949.0,142.0,19.0,5.0,,,,5.328869047619047,0.9928571428571428,10.607142857142858,25,Saturday,False,True
2020-03-22,Niederösterreich,1690879.0,214.0,8.0,7.0,,,,-0.3305555555555555,-4.116666666666666,4.526666666666666,26,Sunday,False,True
2020-03-22,Oberösterreich,1495608.0,230.0,3.0,1.0,,,,0.4707427536231883,-3.467391304347826,5.006521739130435,26,Sunday,False,True
2020-03-22,Steiermark,1247077.0,129.0,1.0,3.0,,,,1.3337301587301589,-2.730952380952381,6.159523809523809,26,Sunday,False,True
2020-03-22,Wien,1920949.0,150.0,23.0,5.0,,,,0.6824404761904762,-2.607142857142857,5.328571428571428,26,Sunday,False,True
2020-03-23,Niederösterreich,1690879.0,259.0,14.0,8.0,,,,-0.7444907407407407,-5.7444444444444445,4.833333333333333,27,Monday,False,True
2020-03-23,Oberösterreich,1495608.0,278.0,10.0,1.0,,,,-0.8674818840579711,-6.645652173913043,5.941304347826088,27,Monday,False,True
2020-03-23,Steiermark,1247077.0,166.0,3.0,4.0,,,,-0.6734126984126984,-4.661904761904762,4.083333333333333,27,Monday,False,True
2020-03-23,Wien,1920949.0,262.0,36.0,8.0,,,,0.2044642857142857,-3.571428571428572,4.892857142857143,27,Monday,False,True
2020-03-24,Niederösterreich,1690879.0,348.0,29.0,10.0,,,,0.7146296296296296,-4.903333333333333,8.993333333333332,28,Tuesday,False,True
2020-03-24,Oberösterreich,1495608.0,372.0,16.0,2.0,,,,-0.0519021739130434,-5.582608695652175,7.728260869565218,28,Tuesday,False,True
2020-03-24,Steiermark,1247077.0,247.0,8.0,5.0,,,,0.6310515873015872,-3.461904761904762,5.130952380952381,28,Tuesday,False,True
2020-03-24,Wien,1920949.0,373.0,41.0,9.0,,,,1.8235119047619048,-3.171428571428572,9.45,28,Tuesday,False,True
2020-03-25,Niederösterreich,1690879.0,443.0,32.0,12.0,,,,-0.3261574074074074,-5.26,5.102222222222222,29,Wednesday,False,True
2020-03-25,Oberösterreich,1495608.0,521.0,36.0,2.0,,,,0.0609601449275362,-4.693478260869566,6.458695652173914,29,Wednesday,False,True
2020-03-25,Steiermark,1247077.0,295.0,10.0,6.0,,,,-0.3749007936507936,-2.8404761904761906,2.592857142857143,29,Wednesday,False,True
2020-03-25,Wien,1920949.0,440.0,50.0,11.0,,,,0.4785714285714285,-3.528571428571429,4.471428571428572,29,Wednesday,False,True
2020-03-26,Niederösterreich,1690879.0,597.0,50.0,13.0,,,,3.176712962962964,-2.2577777777777777,9.48222222222222,30,Thursday,False,True
2020-03-26,Oberösterreich,1495608.0,664.0,42.0,2.0,,,,3.094655797101449,-2.1869565217391305,7.710869565217391,30,Thursday,False,True
2020-03-26,Steiermark,1247077.0,397.0,12.0,7.0,,,,1.6467261904761905,-0.8357142857142857,4.316666666666667,30,Thursday,False,True
2020-03-26,Wien,1920949.0,633.0,66.0,14.0,,,,4.727380952380953,-0.8214285714285714,12.435714285714283,30,Thursday,False,True
2020-03-27,Niederösterreich,1690879.0,756.0,78.0,15.0,,,,7.744351851851852,-0.8444444444444444,18.308888888888887,31,Friday,False,True
2020-03-27,Oberösterreich,1495608.0,778.0,69.0,4.0,,,,9.501177536231884,3.5565217391304347,18.05217391304348,31,Friday,False,True
2020-03-27,Steiermark,1247077.0,462.0,20.0,12.0,,,,6.953670634920635,0.5523809523809524,14.790476190476191,31,Friday,False,True
2020-03-27,Wien,1920949.0,755.0,93.0,15.0,,,,8.455654761904762,0.1214285714285713,18.61428571428572,31,Friday,False,True
2020-03-28,Niederösterreich,1690879.0,854.0,99.0,17.0,,,,9.529444444444444,-0.4855555555555556,21.516666666666666,32,Saturday,False,True
2020-03-28,Oberösterreich,1495608.0,880.0,84.0,6.0,,,,9.137952898550726,0.4847826086956521,20.230434782608697,32,Saturday,False,True
2020-03-28,Steiermark,1247077.0,522.0,22.0,14.0,,,,7.920039682539683,-0.9357142857142856,19.054761904761907,32,Saturday,False,True
2020-03-28,Wien,1920949.0,802.0,110.0,17.0,,,,11.432738095238095,2.0000000000000004,21.321428571428573,32,Saturday,False,True
2020-03-29,Niederösterreich,1690879.0,974.0,115.0,19.0,,,,7.721203703703703,2.081111111111112,14.814444444444444,33,Sunday,False,True
2020-03-29,Oberösterreich,1495608.0,996.0,96.0,8.0,,,,6.728442028985507,1.4804347826086954,12.908695652173911,33,Sunday,False,True
2020-03-29,Steiermark,1247077.0,580.0,28.0,15.0,,,,8.245734126984127,1.7571428571428571,15.459523809523809,33,Sunday,False,True
2020-03-29,Wien,1920949.0,819.0,125.0,19.0,,,,9.49642857142857,4.821428571428571,16.107142857142858,33,Sunday,False,True
2020-03-30,Niederösterreich,1690879.0,1093.0,151.0,19.0,,,,1.6625,-5.095555555555555,7.954444444444444,34,Monday,False,True
2020-03-30,Oberösterreich,1495608.0,1053.0,121.0,10.0,,,,1.0930253623188406,-3.658695652173913,6.436956521739131,34,Monday,False,True
2020-03-30,Steiermark,1247077.0,649.0,36.0,20.0,,,,2.5052579365079364,-3.0166666666666666,5.928571428571429,34,Monday,False,True
2020-03-30,Wien,1920949.0,1016.0,150.0,23.0,,,,2.7782738095238098,-3.0928571428571425,8.0,34,Monday,False,True
2020-03-31,Niederösterreich,1690879.0,1174.0,172.0,19.0,,,,-0.382175925925926,-7.1577777777777785,8.062222222222223,35,Tuesday,False,True
2020-03-31,Oberösterreich,1495608.0,1121.0,141.0,12.0,,,,0.0640398550724637,-5.293478260869565,7.591304347826087,35,Tuesday,False,True
2020-03-31,Steiermark,1247077.0,710.0,44.0,23.0,,,,0.094047619047619,-6.15,7.004761904761905,35,Tuesday,False,True
2020-03-31,Wien,1920949.0,1129.0,170.0,25.0,,,,1.3175595238095237,-4.585714285714286,9.535714285714286,35,Tuesday,False,True
2020-04-01,Niederösterreich,1690879.0,1243.0,185.0,21.0,9395.0,164.0,36.0,1.3655555555555556,-6.964444444444444,12.03,36,Wednesday,False,True
2020-04-01,Oberösterreich,1495608.0,1221.0,159.0,14.0,0.0,113.0,29.0,1.6381340579710146,-5.767391304347826,12.108695652173912,36,Wednesday,False,True
2020-04-01,Steiermark,1247077.0,770.0,52.0,26.0,0.0,138.0,27.0,1.5689484126984126,-5.647619047619047,11.183333333333334,36,Wednesday,False,True
2020-04-01,Wien,1920949.0,1242.0,196.0,25.0,0.0,165.0,30.0,2.79375,-4.164285714285714,11.814285714285717,36,Wednesday,False,True
2020-04-02,Niederösterreich,1690879.0,1340.0,203.0,24.0,9982.0,160.0,43.0,4.162638888888889,-6.501111111111111,16.69222222222222,37,Thursday,False,True
2020-04-02,Oberösterreich,1495608.0,1287.0,185.0,14.0,15740.0,107.0,31.0,4.059510869565218,-5.430434782608696,16.68695652173913,37,Thursday,False,True
2020-04-02,Steiermark,1247077.0,814.0,59.0,32.0,9127.0,121.0,28.0,3.365079365079365,-6.333333333333333,15.183333333333334,37,Thursday,False,True
2020-04-02,Wien,1920949.0,1295.0,231.0,29.0,18880.0,158.0,32.0,5.410714285714286,-3.7142857142857135,16.235714285714288,37,Thursday,False,True
2020-04-03,Niederösterreich,1690879.0,1407.0,230.0,26.0,10566.0,160.0,43.0,6.751018518518519,-2.941111111111111,16.605555555555554,38,Friday,False,True
2020-04-03,Oberösterreich,1495608.0,1351.0,208.0,17.0,17287.0,102.0,33.0,6.407608695652174,-1.747826086956522,15.280434782608696,38,Friday,False,True
2020-04-03,Steiermark,1247077.0,873.0,79.0,36.0,9694.0,134.0,30.0,6.323412698412698,-3.907142857142857,16.321428571428573,38,Friday,False,True
2020-04-03,Wien,1920949.0,1365.0,276.0,30.0,19618.0,156.0,43.0,8.012202380952381,-0.6642857142857143,17.05,38,Friday,False,True
2020-04-04,Niederösterreich,1690879.0,1438.0,246.0,28.0,11086.0,167.0,39.0,7.426527777777778,0.1077777777777777,16.072222222222223,39,Saturday,False,True
2020-04-04,Oberösterreich,1495608.0,1396.0,233.0,19.0,18643.0,102.0,33.0,8.277445652173913,2.3304347826086955,16.219565217391306,39,Saturday,False,True
2020-04-04,Steiermark,1247077.0,929.0,105.0,40.0,10262.0,126.0,34.0,6.595535714285714,-0.3523809523809524,13.961904761904762,39,Saturday,False,True
2020-04-04,Wien,1920949.0,1375.0,347.0,35.0,20740.0,148.0,44.0,9.33779761904762,3.142857142857143,17.707142857142856,39,Saturday,False,True
2020-04-05,Niederösterreich,1690879.0,1466.0,254.0,32.0,11397.0,69.0,43.0,7.966944444444445,-2.361111111111111,19.75333333333333,40,Sunday,False,True
2020-04-05,Oberösterreich,1495608.0,1433.0,250.0,19.0,19496.0,104.0,32.0,9.93269927536232,1.1956521739130437,19.991304347826087,40,Sunday,False,True
2020-04-05,Steiermark,1247077.0,954.0,115.0,44.0,10715.0,110.0,28.0,7.655753968253968,-2.4833333333333334,18.945238095238096,40,Sunday,False,True
2020-04-05,Wien,1920949.0,1396.0,398.0,42.0,22144.0,150.0,42.0,9.57202380952381,0.6071428571428571,19.764285714285712,40,Sunday,False,True
2020-04-06,Niederösterreich,1690879.0,1562.0,307.0,38.0,11829.0,164.0,43.0,11.435277777777776,0.9622222222222224,22.241111111111117,41,Monday,False,True
2020-04-06,Oberösterreich,1495608.0,1449.0,305.0,20.0,20041.0,106.0,29.0,13.06730072463768,4.113043478260869,24.813043478260877,41,Monday,False,True
2020-04-06,Steiermark,1247077.0,993.0,157.0,50.0,11049.0,125.0,30.0,9.264484126984128,0.0714285714285714,20.285714285714285,41,Monday,False,True
2020-04-06,Wien,1920949.0,1468.0,455.0,51.0,22798.0,157.0,42.0,11.676785714285714,2.092857142857143,21.692857142857143,41,Monday,False,True
2020-04-07,Niederösterreich,1690879.0,1629.0,350.0,42.0,12393.0,169.0,48.0,11.28175925925926,1.1366666666666667,23.454444444444444,42,Tuesday,False,True
2020-04-07,Oberösterreich,1495608.0,1481.0,354.0,22.0,20853.0,94.0,31.0,12.627264492753625,2.391304347826087,24.63695652173913,42,Tuesday,False,True
2020-04-07,Steiermark,1247077.0,1037.0,186.0,53.0,11522.0,137.0,29.0,8.864087301587302,-1.4095238095238096,21.728571428571428,42,Tuesday,False,True
2020-04-07,Wien,1920949.0,1519.0,523.0,56.0,23659.0,158.0,33.0,12.524702380952382,3.6142857142857134,22.5,42,Tuesday,False,True
2020-04-08,Niederösterreich,1690879.0,1681.0,425.0,46.0,12911.0,153.0,55.0,11.055667641325536,-0.5577777777777778,24.127777777777776,43,Wednesday,False,True
2020-04-08,Oberösterreich,1495608.0,1521.0,421.0,23.0,21846.0,119.0,33.0,12.379347826086958,2.393478260869565,25.08695652173913,43,Wednesday,False,True
2020-04-08,Steiermark,1247077.0,1073.0,225.0,55.0,12184.0,143.0,33.0,9.04404761904762,-2.130952380952381,22.09523809523809,43,Wednesday,False,True
2020-04-08,Wien,1920949.0,1581.0,608.0,60.0,24869.0,153.0,35.0,12.514880952380953,1.942857142857143,23.90714285714285,43,Wednesday,False,True
2020-04-09,Niederösterreich,1690879.0,1709.0,504.0,52.0,13457.0,154.0,54.0,12.874223646723648,-0.0033333333333333,26.64888888888889,44,Thursday,False,True
2020-04-09,Oberösterreich,1495608.0,1559.0,511.0,23.0,22839.0,117.0,29.0,12.45534420289855,2.2304347826086954,24.830434782608695,44,Thursday,False,True
2020-04-09,Steiermark,1247077.0,1106.0,259.0,58.0,12753.0,141.0,31.0,11.23640873015873,-1.1214285714285712,24.91190476190476,44,Thursday,False,True
2020-04-09,Wien,1920949.0,1615.0,674.0,65.0,26114.0,151.0,40.0,14.42172619047619,2.642857142857143,26.228571428571428,44,Thursday,False,True
2020-04-10,Niederösterreich,1690879.0,1792.0,584.0,54.0,14061.0,152.0,53.0,13.032638888888888,4.753333333333334,23.59,45,Friday,False,True
2020-04-10,Oberösterreich,1495608.0,1583.0,613.0,23.0,23638.0,92.0,28.0,12.999003623188406,4.647826086956521,24.64782608695652,45,Friday,False,True
2020-04-10,Steiermark,1247077.0,1137.0,291.0,61.0,13390.0,131.0,32.0,12.589186507936509,2.7333333333333334,23.992857142857144,45,Friday,False,True
2020-04-10,Wien,1920949.0,1659.0,744.0,75.0,27644.0,147.0,41.0,14.858630952380953,8.664285714285715,22.90714285714285,45,Friday,False,True
2020-04-11,Niederösterreich,1690879.0,1845.0,659.0,60.0,14544.0,194.0,42.0,12.041018518518518,3.843333333333333,23.28666666666667,46,Saturday,False,True
2020-04-11,Oberösterreich,1495608.0,1594.0,695.0,24.0,24818.0,87.0,29.0,13.1375,4.915217391304347,24.221739130434784,46,Saturday,False,True
2020-04-11,Steiermark,1247077.0,1162.0,308.0,65.0,13954.0,116.0,33.0,12.637202380952385,4.121428571428571,23.67142857142857,46,Saturday,False,True
2020-04-11,Wien,1920949.0,1686.0,792.0,77.0,28912.0,150.0,37.0,13.369940476190475,6.828571428571428,22.62857142857143,46,Saturday,False,True
2020-04-12,Niederösterreich,1690879.0,1862.0,723.0,60.0,15267.0,189.0,42.0,13.163564814814814,1.7644444444444445,25.65888888888889,47,Sunday,True,True
2020-04-12,Oberösterreich,1495608.0,1600.0,719.0,25.0,25257.0,86.0,29.0,13.65715579710145,3.2782608695652176,25.808695652173917,47,Sunday,True,True
2020-04-12,Steiermark,1247077.0,1190.0,319.0,69.0,14430.0,122.0,32.0,12.955753968253967,2.554761904761905,24.66428571428572,47,Sunday,True,True
2020-04-12,Wien,1920949.0,1704.0,847.0,79.0,29925.0,156.0,35.0,14.64702380952381,4.442857142857143,25.36428571428572,47,Sunday,True,True
2020-04-13,Niederösterreich,1690879.0,1877.0,794.0,65.0,15483.0,192.0,42.0,12.471481481481485,3.9077777777777776,22.82111111111111,48,Monday,False,True
2020-04-13,Oberösterreich,1495608.0,1612.0,744.0,25.0,25482.0,84.0,32.0,12.239764492753624,4.371739130434783,22.27608695652174,48,Monday,False,True
