date,avg,min,max
2022-09-01,17.39,14.77,21.060000000000002
2022-09-02,17.14,11.98,23.900000000000002
2022-09-03,18.389999999999997,10.12,25.859999999999996
2022-09-04,19.1,12.940000000000001,27.65
2022-09-05,20.38,12.86,27.869999999999994
2022-09-06,21.79,14.669999999999998,29.910000000000004
2022-09-07,21.56,15.45,29.32
2022-09-08,18.359999999999996,14.99,24.470000000000002
2022-09-09,18.4,16.27,22.919999999999998
2022-09-10,16.96,13.5,25.409999999999997
2022-09-11,17.37,12.370000000000001,24.66
2022-09-12,16.919999999999998,9.8,25.330000000000005
2022-09-13,18.76,10.34,27.009999999999998
2022-09-14,22.8,15.689999999999998,26.920000000000005
2022-09-15,19.609999999999996,17.750000000000004,25.21
2022-09-16,15.01,13.190000000000001,18.74
2022-09-17,10.54,9.15,13.670000000000002
2022-09-18,12.400000000000002,5.65,19.650000000000002
2022-09-19,13.25,9.620000000000001,20.85
2022-09-20,11.559999999999999,4.92,20.119999999999997
2022-09-21,10.18,5.290000000000001,18.000000000000004
2022-09-22,9.290000000000001,3.1699999999999995,18.21
2022-09-23,10.93,3.2800000000000002,19.33
2022-09-24,14.11,5.44,19.449999999999996
2022-09-25,13.91,12.399999999999999,16.57
2022-09-26,14.0,12.22,18.14
2022-09-27,12.38,10.709999999999997,16.959999999999997
2022-09-28,12.74,7.44,16.119999999999997
2022-09-29,12.41,10.879999999999999,15.420000000000002
2022-09-30,14.51,10.91,18.71
2022-10-01,15.35,12.85,20.77
2022-10-02,14.59,8.53,21.259999999999998
2022-10-03,13.469999999999999,9.57,21.8
2022-10-04,12.11,5.42,20.07
2022-10-05,13.530000000000001,6.419999999999999,21.35
2022-10-06,14.490000000000004,8.41,22.65
2022-10-07,14.570000000000002,8.77,22.509999999999998
2022-10-08,14.190000000000001,8.91,21.330000000000002
2022-10-09,13.84,9.959999999999999,18.79
2022-10-10,13.26,9.719999999999999,19.55
2022-10-11,14.02,7.93,21.309999999999995
2022-10-12,12.540000000000001,7.63,19.889999999999997
2022-10-13,12.16,7.210000000000001,19.439999999999998
2022-10-14,12.44,7.5200000000000005,19.729999999999997
2022-10-15,12.48,7.6899999999999995,18.240000000000002
2022-10-16,13.38,7.909999999999999,22.25
2022-10-17,13.62,8.02,22.53
2022-10-18,13.48,7.619999999999999,22.3
2022-10-19,13.65,8.31,21.04
2022-10-20,12.45,9.95,17.96
2022-10-21,14.209999999999999,7.669999999999999,18.619999999999997
2022-10-22,14.709999999999999,12.2,18.88
2022-10-23,15.190000000000001,9.700000000000001,20.240000000000002
2022-10-24,17.339999999999996,12.619999999999997,22.379999999999995
2022-10-25,13.889999999999997,11.070000000000002,19.74
2022-10-26,13.920000000000002,9.23,20.139999999999997
2022-10-27,13.66,9.559999999999999,21.24
2022-10-28,12.700000000000001,8.2,20.009999999999998
2022-10-29,12.99,8.58,19.37
2022-10-30,12.86,8.129999999999999,21.41
2022-10-31,12.6,7.24,21.419999999999998
2022-11-01,13.779999999999998,7.110000000000001,22.499999999999996
2022-11-02,14.039999999999997,9.120000000000001,20.220000000000002
2022-11-03,13.51,11.209999999999997,18.07
2022-11-04,11.72,9.29,15.36
2022-11-05,8.64,6.000000000000001,13.469999999999999
2022-11-06,8.219999999999999,3.85,13.13
2022-11-07,8.299999999999999,4.3500000000000005,16.37
2022-11-08,7.92,1.8,16.2
2022-11-09,11.09,4.48,16.2
2022-11-10,9.94,7.609999999999999,13.1
2022-11-11,8.010000000000002,5.090000000000001,13.41
2022-11-12,9.209999999999999,4.07,13.99
2022-11-13,9.15,5.34,12.840000000000003
2022-11-14,9.129999999999999,7.229999999999999,11.309999999999999
2022-11-15,9.379999999999999,7.0200000000000005,13.48
2022-11-16,9.129999999999999,7.0,11.179999999999998
2022-11-17,9.01,6.070000000000001,12.3
2022-11-18,7.45,5.499999999999999,10.540000000000001
2022-11-19,4.99,2.64,7.880000000000001
2022-11-20,3.5900000000000007,1.48,7.210000000000001
